vehicle_id,driver_id,make,model,year,license_plate,vehicle_type,vehicle_category,capacity,created_at
1643,3299,Maruti,Innova,2015,MH50AB1297,UberBlack,Car,5,2024-04-08 22:17:44
1644,3300,Honda,Activa,2021,MH22AB4197,UberX,Bike,2,2024-08-30 18:10:07
1645,3305,Bajaj,Apache,2020,MH30AB5006,UberBlack,Bike,2,2023-02-28 21:45:16
1646,3308,Toyota,Ertiga,2023,MH16AB6314,UberBlack,Car,5,2025-07-29 07:38:27
1647,3309,Tata,Ertiga,2022,MH91AB5983,UberX,Car,3,2024-10-19 14:32:49
1648,3310,Hero,Apache,2022,MH61AB3856,UberPool,Bike,2,2024-08-17 03:26:29
1649,3311,Piaggio,RE,2020,MH15AB2745,UberX,Auto,1,2024-11-13 11:03:12
1650,3312,Bajaj,Apache,2020,MH74AB8133,UberX,Bike,2,2023-09-10 23:37:44
1651,3318,Royal Enfield,Activa,2023,MH78AB3902,UberPool,Bike,2,2022-12-04 02:54:45
1652,3320,Toyota,Swift,2022,MH45AB9708,UberBlack,Car,1,2024-11-04 16:53:29
1653,3326,Maruti,Innova,2020,MH78AB9314,UberX,Car,6,2024-02-18 22:02:35
1654,3330,TVS,RE,2023,MH65AB2104,UberPool,Auto,2,2024-03-31 08:36:40
1655,3332,Honda,Dzire,2020,MH99AB6381,UberBlack,Car,3,2024-07-23 12:33:26
1656,3333,Piaggio,King,2017,MH15AB6340,UberBlack,Auto,3,2025-06-30 20:50:48
1657,3339,TVS,King,2020,MH66AB9125,UberBlack,Auto,5,2024-11-07 04:25:33
1658,3342,Maruti,Ertiga,2018,MH67AB9982,UberX,Car,1,2024-10-12 10:21:47
1659,3345,TVS,King,2022,MH62AB3339,UberPool,Auto,3,2024-04-26 04:43:58
1660,3346,Hero,Splendor,2021,MH10AB6843,UberBlack,Bike,2,2023-07-05 14:00:57
1661,3352,TVS,RE,2016,MH54AB3750,UberX,Auto,1,2023-05-02 23:01:33
1662,3354,Toyota,WagonR,2023,MH86AB7159,UberX,Car,1,2023-01-18 19:23:04
1663,3356,Bajaj,King,2022,MH65AB2152,UberX,Auto,6,2024-03-28 22:49:47
1664,3357,Piaggio,Ape,2023,MH85AB4723,UberX,Auto,6,2023-04-23 00:01:37
1665,3359,TVS,Classic 350,2016,MH24AB5037,UberBlack,Bike,2,2023-07-02 15:21:56
1666,3360,Piaggio,Ape,2022,MH83AB3074,UberPool,Auto,1,2025-01-30 18:26:40
1667,3362,TVS,Ape,2021,MH16AB4609,UberX,Auto,5,2023-03-05 01:07:30
1668,3365,TVS,Ape,2023,MH76AB6779,UberX,Auto,5,2024-05-19 14:17:15
1669,3368,Honda,Activa,2023,MH60AB9397,UberBlack,Bike,2,2024-02-05 21:19:01
1670,3373,Honda,Innova,2018,MH83AB8658,UberPool,Car,6,2025-05-02 05:59:38
1671,3375,Maruti,Ertiga,2015,MH92AB1066,UberPool,Car,2,2024-09-05 06:41:24
1672,3376,Honda,Apache,2019,MH45AB6122,UberPool,Bike,2,2023-05-19 09:19:25
1673,3377,Piaggio,Ape,2019,MH49AB5540,UberX,Auto,1,2023-09-01 13:47:09
1674,3378,Royal Enfield,Activa,2017,MH64AB3219,UberPool,Bike,2,2023-09-07 11:57:09
1675,3379,TVS,King,2018,MH48AB8404,UberPool,Auto,5,2023-09-09 17:39:54
1676,3380,Tata,Swift,2019,MH41AB6585,UberBlack,Car,6,2025-06-27 08:21:01
1677,3382,Bajaj,Ape,2023,MH52AB1887,UberPool,Auto,5,2023-05-26 23:32:53
1678,3386,Piaggio,King,2020,MH74AB6148,UberPool,Auto,5,2024-10-03 06:02:27
1679,3388,Tata,Innova,2021,MH95AB2180,UberPool,Car,4,2022-10-27 11:03:06
1680,3389,TVS,RE,2019,MH96AB1638,UberPool,Auto,6,2024-06-21 19:37:20
1681,3391,Maruti,WagonR,2016,MH97AB8634,UberPool,Car,4,2024-06-26 18:36:18
1682,3393,Toyota,Innova,2015,MH92AB1042,UberPool,Car,5,2023-10-17 02:50:15
1683,3394,Bajaj,King,2017,MH29AB4125,UberX,Auto,6,2023-09-14 17:19:54
1684,3395,Piaggio,King,2019,MH11AB4871,UberX,Auto,4,2023-05-13 06:23:11
1685,3397,Piaggio,Ape,2020,MH26AB6456,UberBlack,Auto,1,2022-12-13 03:05:47
1686,3398,Bajaj,RE,2016,MH27AB7432,UberPool,Auto,2,2023-11-05 05:12:35
1687,3399,Tata,Dzire,2020,MH98AB6423,UberX,Car,3,2025-02-18 08:21:54
1688,3400,TVS,RE,2019,MH86AB1878,UberX,Auto,2,2024-01-04 00:44:44
1689,3403,Toyota,Innova,2022,MH72AB2226,UberPool,Car,4,2022-10-13 23:36:51
1690,3404,TVS,RE,2018,MH55AB6143,UberPool,Auto,3,2023-11-25 15:35:46
1691,3406,TVS,RE,2017,MH14AB1670,UberPool,Auto,1,2025-06-15 17:46:12
1692,3408,TVS,Splendor,2018,MH63AB6065,UberPool,Bike,2,2024-07-05 14:13:00
1693,3409,Honda,Apache,2022,MH60AB2821,UberX,Bike,2,2025-03-01 15:51:40
1694,3412,Honda,i20,2018,MH94AB2527,UberBlack,Car,2,2023-09-11 09:23:54
1695,3413,Hero,Classic 350,2020,MH13AB8169,UberBlack,Bike,2,2024-07-29 02:54:05
1696,3414,Hero,Pulsar,2017,MH29AB9864,UberBlack,Bike,2,2025-06-11 10:58:06
1697,3417,Maruti,Innova,2021,MH47AB5641,UberPool,Car,5,2024-05-01 17:15:36
1698,3419,TVS,RE,2015,MH42AB7078,UberPool,Auto,3,2023-10-16 20:21:37
1699,3420,Honda,Apache,2015,MH26AB7682,UberX,Bike,2,2023-11-26 22:10:51
1700,3421,TVS,King,2015,MH73AB9166,UberPool,Auto,5,2025-05-10 16:10:48
1701,3422,Piaggio,King,2018,MH39AB3242,UberPool,Auto,4,2023-01-05 02:06:44
1702,3426,Honda,Ertiga,2015,MH43AB7734,UberX,Car,1,2024-01-24 07:52:41
1703,3427,Bajaj,Ape,2018,MH61AB7177,UberBlack,Auto,6,2022-10-27 21:28:02
1704,3429,Tata,i20,2015,MH33AB4010,UberX,Car,1,2025-07-23 21:45:46
1705,3430,TVS,King,2020,MH96AB1382,UberPool,Auto,1,2024-08-27 17:57:39
1706,3431,Honda,Splendor,2021,MH92AB8573,UberX,Bike,2,2025-03-21 20:10:13
1707,3434,Bajaj,King,2016,MH32AB1633,UberX,Auto,2,2025-06-17 05:11:45
1708,3435,Bajaj,King,2019,MH88AB1543,UberPool,Auto,4,2023-12-30 01:51:43
1709,3438,TVS,RE,2016,MH58AB3987,UberBlack,Auto,1,2024-10-21 16:05:15
1710,3439,Piaggio,RE,2018,MH97AB4788,UberBlack,Auto,6,2023-12-21 17:37:39
1711,3440,Bajaj,Ape,2017,MH83AB7191,UberBlack,Auto,5,2023-06-05 19:46:57
1712,3441,Maruti,Swift,2020,MH38AB1407,UberPool,Car,1,2023-03-17 19:58:36
1713,3442,Toyota,WagonR,2015,MH17AB3063,UberX,Car,5,2024-06-12 12:45:58
1714,3444,Tata,WagonR,2019,MH33AB8438,UberX,Car,3,2024-03-27 09:41:34
1715,3445,Honda,Activa,2020,MH72AB9871,UberBlack,Bike,2,2023-02-23 01:35:43
1716,3446,Bajaj,Activa,2017,MH17AB7557,UberX,Bike,2,2024-01-30 02:20:53
1717,3449,Toyota,Ertiga,2023,MH98AB1422,UberX,Car,2,2023-04-30 20:00:58
1718,3451,Honda,Activa,2015,MH47AB5238,UberPool,Bike,2,2024-12-16 02:49:32
1719,3454,TVS,King,2023,MH84AB6309,UberX,Auto,6,2024-08-04 21:33:32
1720,3455,Royal Enfield,Classic 350,2015,MH82AB7831,UberBlack,Bike,2,2022-12-27 10:57:30
1721,3456,Tata,Innova,2022,MH29AB5211,UberPool,Car,2,2024-06-01 11:19:29
1722,3457,Royal Enfield,Pulsar,2022,MH80AB8631,UberBlack,Bike,2,2025-02-26 21:43:32
1723,3458,Royal Enfield,Classic 350,2023,MH78AB5274,UberX,Bike,2,2025-07-10 09:22:38
1724,3461,Hero,Activa,2019,MH63AB6211,UberPool,Bike,2,2023-10-29 00:58:28
1725,3462,Royal Enfield,Splendor,2021,MH21AB3331,UberBlack,Bike,2,2023-09-10 15:26:42
1726,3463,Piaggio,Ape,2022,MH29AB9941,UberPool,Auto,2,2023-09-07 08:21:51
1727,3466,Honda,Splendor,2017,MH75AB3402,UberPool,Bike,2,2023-04-19 14:30:33
1728,3468,Piaggio,RE,2021,MH42AB2958,UberPool,Auto,1,2025-05-10 13:59:00
1729,3469,Hyundai,Dzire,2022,MH19AB9453,UberPool,Car,1,2025-04-15 02:07:30
1730,3471,Royal Enfield,Classic 350,2023,MH75AB1173,UberX,Bike,2,2023-09-09 12:19:24
1731,3472,Tata,WagonR,2019,MH70AB7024,UberBlack,Car,1,2025-02-19 10:36:02
1732,3473,Tata,i20,2023,MH34AB3018,UberX,Car,3,2024-12-16 13:20:10
1733,3478,Honda,Ertiga,2020,MH40AB7112,UberBlack,Car,6,2024-08-25 06:24:43
1734,3479,Hero,Classic 350,2015,MH20AB2402,UberBlack,Bike,2,2025-01-13 08:13:11
1735,3480,Piaggio,King,2023,MH12AB9557,UberPool,Auto,1,2024-05-13 09:15:47
1736,3484,Bajaj,King,2015,MH98AB9428,UberBlack,Auto,6,2023-08-07 19:15:19
1737,3486,Royal Enfield,Splendor,2020,MH31AB1645,UberPool,Bike,2,2024-01-02 03:27:52
1738,3488,Hero,Splendor,2022,MH46AB1953,UberPool,Bike,2,2024-08-26 23:51:59
1739,3489,Toyota,WagonR,2023,MH84AB7111,UberBlack,Car,4,2024-10-16 13:06:27
1740,3490,TVS,King,2017,MH92AB5811,UberPool,Auto,1,2023-10-23 19:11:49
1741,3495,Bajaj,King,2016,MH21AB1573,UberBlack,Auto,1,2024-03-23 09:37:56
1742,3498,Tata,Swift,2016,MH73AB6932,UberX,Car,6,2022-11-12 16:00:42
1743,3499,Maruti,Innova,2015,MH29AB6701,UberBlack,Car,3,2023-01-10 02:48:49
1744,3500,TVS,RE,2018,MH97AB3877,UberX,Auto,1,2023-06-10 00:40:49
1745,3503,Toyota,i20,2022,MH56AB8755,UberPool,Car,6,2024-11-05 14:35:07
1746,3504,TVS,Pulsar,2021,MH51AB8394,UberBlack,Bike,2,2023-09-13 05:19:24
1747,3506,TVS,Pulsar,2020,MH29AB7284,UberBlack,Bike,2,2023-12-04 12:26:04
1748,3507,Piaggio,Ape,2019,MH95AB3715,UberX,Auto,3,2022-12-20 14:55:59
1749,3508,Tata,Innova,2016,MH54AB4460,UberPool,Car,3,2023-05-25 21:31:32
1750,3511,Hyundai,Swift,2018,MH40AB8513,UberBlack,Car,2,2022-08-13 17:14:41
1751,3512,Royal Enfield,Classic 350,2022,MH58AB9742,UberX,Bike,2,2023-02-28 04:40:11
1752,3515,Piaggio,King,2015,MH77AB6246,UberPool,Auto,4,2025-02-27 21:49:46
1753,3516,Tata,Innova,2015,MH56AB9535,UberPool,Car,5,2025-06-11 00:53:55
1754,3518,TVS,Ape,2023,MH20AB5506,UberPool,Auto,5,2025-03-20 19:49:19
1755,3519,Bajaj,Ape,2015,MH37AB6528,UberBlack,Auto,4,2025-01-15 19:42:37
1756,3520,Hyundai,Ertiga,2015,MH96AB6824,UberPool,Car,3,2022-09-18 03:05:25
1757,3523,TVS,Splendor,2023,MH65AB4425,UberX,Bike,2,2023-08-04 23:13:42
1758,3524,TVS,Pulsar,2020,MH28AB8231,UberBlack,Bike,2,2022-09-12 00:16:09
1759,3525,Bajaj,RE,2016,MH21AB1929,UberBlack,Auto,5,2023-06-18 18:22:49
1760,3526,Hero,Activa,2019,MH62AB7951,UberBlack,Bike,2,2025-07-23 18:20:47
1761,3527,Piaggio,Ape,2020,MH86AB4643,UberX,Auto,1,2025-06-07 13:13:08
1762,3528,Hyundai,i20,2021,MH25AB9193,UberBlack,Car,2,2024-08-15 16:36:47
1763,3531,Tata,Ertiga,2018,MH93AB5505,UberBlack,Car,5,2023-03-01 19:44:38
1764,3532,Maruti,Dzire,2017,MH94AB7858,UberPool,Car,2,2022-09-15 01:32:17
1765,3536,Honda,Classic 350,2017,MH11AB6487,UberPool,Bike,2,2025-03-08 19:24:40
1766,3537,Honda,Pulsar,2023,MH71AB9979,UberX,Bike,2,2024-02-23 01:06:34
1767,3541,Piaggio,RE,2016,MH46AB8708,UberBlack,Auto,3,2024-05-10 07:01:02
1768,3542,Piaggio,Ape,2019,MH67AB5997,UberPool,Auto,1,2023-04-05 13:08:35
1769,3545,Bajaj,Activa,2018,MH68AB2698,UberPool,Bike,2,2024-01-27 02:55:10
1770,3547,Piaggio,King,2022,MH33AB2320,UberPool,Auto,4,2022-09-20 04:15:08
1771,3549,Tata,Dzire,2022,MH53AB9770,UberX,Car,3,2024-02-02 10:27:49
1772,3553,Bajaj,Activa,2017,MH64AB8307,UberPool,Bike,2,2024-09-16 18:00:39
1773,3554,Piaggio,Ape,2022,MH85AB9876,UberBlack,Auto,4,2024-02-24 20:58:06
1774,3556,TVS,Apache,2019,MH52AB9400,UberPool,Bike,2,2025-04-17 03:50:55
1775,3557,TVS,Splendor,2018,MH45AB1069,UberX,Bike,2,2023-03-13 12:49:41
1776,3561,Bajaj,Ape,2018,MH63AB1053,UberBlack,Auto,3,2023-01-31 05:39:07
1777,3562,TVS,RE,2022,MH52AB2048,UberBlack,Auto,5,2023-09-14 20:38:09
1778,3565,Hyundai,WagonR,2018,MH76AB1445,UberX,Car,2,2025-01-04 04:59:33
1779,3566,Honda,Apache,2019,MH71AB4971,UberPool,Bike,2,2024-08-18 07:15:36
1780,3567,Piaggio,King,2021,MH25AB2145,UberPool,Auto,4,2023-09-11 00:09:56
1781,3572,TVS,RE,2017,MH99AB4932,UberX,Auto,4,2023-03-05 16:47:55
1782,3575,Tata,Innova,2019,MH76AB1495,UberPool,Car,2,2022-11-10 23:26:19
1783,3578,Tata,Swift,2017,MH26AB8364,UberBlack,Car,3,2022-10-17 20:05:25
1784,3579,Toyota,Swift,2018,MH66AB3887,UberBlack,Car,6,2024-05-22 19:04:08
1785,3580,Hero,Activa,2021,MH91AB3653,UberPool,Bike,2,2025-05-30 15:48:18
1786,3583,Royal Enfield,Apache,2021,MH34AB2026,UberX,Bike,2,2024-05-27 22:50:59
1787,3584,Maruti,Dzire,2023,MH99AB1234,UberPool,Car,5,2023-10-12 20:10:27
1788,3586,Honda,WagonR,2023,MH16AB7473,UberPool,Car,1,2024-04-02 17:04:16
1789,3587,TVS,Apache,2023,MH52AB9414,UberPool,Bike,2,2024-07-31 13:06:51
1790,3588,Bajaj,Apache,2021,MH51AB5857,UberX,Bike,2,2024-06-02 02:47:01
1791,3593,Bajaj,RE,2023,MH97AB9556,UberX,Auto,3,2023-08-04 01:00:35
1792,3594,Maruti,Dzire,2023,MH79AB7246,UberPool,Car,5,2024-06-16 12:12:30
1793,3596,Hyundai,i20,2019,MH59AB9617,UberPool,Car,2,2024-04-11 02:19:56
1794,3597,Piaggio,RE,2023,MH46AB8356,UberX,Auto,3,2022-09-28 18:07:10
1795,3598,Maruti,Dzire,2016,MH95AB4608,UberBlack,Car,2,2024-08-02 08:44:48
1796,3600,Piaggio,Ape,2022,MH21AB3745,UberX,Auto,6,2024-04-01 15:28:12
1797,3601,Maruti,Dzire,2021,MH58AB9568,UberPool,Car,3,2022-08-31 02:46:52
1798,3602,Tata,Ertiga,2022,MH79AB7376,UberX,Car,4,2024-06-08 11:26:29
1799,3603,Piaggio,Ape,2020,MH33AB8720,UberX,Auto,5,2025-07-31 00:09:33
1800,3605,Royal Enfield,Splendor,2018,MH29AB1103,UberBlack,Bike,2,2025-03-17 21:04:21
1801,3606,Royal Enfield,Activa,2018,MH44AB8170,UberX,Bike,2,2023-11-03 07:25:04
1802,3610,Bajaj,King,2017,MH95AB9797,UberX,Auto,2,2023-02-28 22:18:54
1803,3612,TVS,Apache,2022,MH41AB6605,UberPool,Bike,2,2022-11-09 15:41:15
1804,3613,Toyota,Ertiga,2017,MH67AB9187,UberBlack,Car,6,2025-07-15 21:58:43
1805,3614,Maruti,Innova,2020,MH37AB6564,UberBlack,Car,3,2023-02-28 03:07:30
1806,3615,Piaggio,King,2018,MH17AB3061,UberPool,Auto,2,2023-03-29 20:31:24
1807,3616,Piaggio,Ape,2017,MH31AB6642,UberPool,Auto,1,2023-05-17 08:48:47
1808,3618,Bajaj,Apache,2015,MH29AB6424,UberPool,Bike,2,2025-05-12 00:51:01
1809,3621,TVS,Classic 350,2023,MH87AB4652,UberBlack,Bike,2,2024-01-22 22:59:29
1810,3626,Royal Enfield,Splendor,2019,MH23AB2703,UberPool,Bike,2,2024-11-18 12:13:53
1811,3627,Honda,Activa,2016,MH56AB7903,UberBlack,Bike,2,2024-10-30 02:34:44
1812,3628,Royal Enfield,Classic 350,2018,MH77AB7405,UberPool,Bike,2,2024-02-29 02:31:58
1813,3629,Honda,Splendor,2019,MH45AB9436,UberBlack,Bike,2,2023-02-15 13:59:42
1814,3633,Royal Enfield,Classic 350,2018,MH36AB4070,UberBlack,Bike,2,2025-04-02 23:11:45
1815,3634,Honda,Swift,2017,MH46AB9918,UberBlack,Car,3,2023-07-30 05:07:10
1816,3637,Honda,Classic 350,2022,MH13AB1173,UberBlack,Bike,2,2024-12-15 23:27:54
1817,3640,Bajaj,Pulsar,2019,MH50AB5571,UberX,Bike,2,2023-10-06 17:42:57
1818,3642,TVS,Splendor,2022,MH62AB1393,UberBlack,Bike,2,2023-02-13 15:21:01
1819,3643,Piaggio,King,2018,MH17AB2394,UberX,Auto,6,2024-03-11 22:32:59
1820,3645,Toyota,Dzire,2023,MH13AB2922,UberX,Car,6,2023-10-24 08:10:54
1821,3648,TVS,RE,2021,MH28AB9917,UberX,Auto,2,2024-12-27 12:23:06
1822,3650,Royal Enfield,Activa,2015,MH51AB9980,UberX,Bike,2,2024-07-01 23:30:34
1823,3651,Honda,Ertiga,2015,MH24AB6996,UberX,Car,2,2025-01-15 06:28:15
1824,3655,TVS,Pulsar,2020,MH61AB8510,UberX,Bike,2,2024-12-09 08:14:04
1825,3656,Tata,WagonR,2017,MH75AB8549,UberX,Car,3,2025-05-09 00:46:00
1826,3657,TVS,Activa,2021,MH94AB7030,UberPool,Bike,2,2023-11-25 17:08:22
1827,3658,Piaggio,Ape,2019,MH55AB9104,UberPool,Auto,5,2024-08-20 07:26:16
1828,3660,Honda,Activa,2020,MH57AB1416,UberPool,Bike,2,2025-04-16 21:05:54
1829,3662,Bajaj,Classic 350,2017,MH82AB2359,UberPool,Bike,2,2023-09-07 18:13:09
1830,3664,Hyundai,i20,2020,MH46AB2217,UberBlack,Car,2,2022-09-18 13:08:08
1831,3666,TVS,RE,2020,MH26AB7012,UberX,Auto,1,2023-01-30 01:05:23
1832,3668,Honda,Activa,2017,MH19AB7461,UberBlack,Bike,2,2024-12-19 00:45:00
1833,3671,Hero,Splendor,2017,MH21AB5904,UberPool,Bike,2,2022-11-08 04:32:15
1834,3675,TVS,Apache,2020,MH29AB1983,UberX,Bike,2,2024-08-25 18:41:13
1835,3677,Toyota,WagonR,2021,MH89AB5293,UberPool,Car,2,2024-05-01 07:13:18
1836,3678,Honda,Ertiga,2023,MH28AB5918,UberX,Car,2,2024-10-22 02:57:46
1837,3681,TVS,Ape,2018,MH32AB2500,UberX,Auto,6,2023-01-29 23:55:12
1838,3684,TVS,Splendor,2017,MH84AB4281,UberPool,Bike,2,2023-07-27 11:59:33
1839,3685,Hyundai,Ertiga,2015,MH83AB5104,UberX,Car,2,2022-09-04 15:27:33
1840,3686,Bajaj,Ape,2015,MH56AB3699,UberPool,Auto,4,2025-07-16 21:15:35
1841,3687,TVS,Ape,2015,MH13AB5625,UberPool,Auto,5,2022-11-20 05:55:10
1842,3690,Hero,Pulsar,2018,MH29AB6323,UberPool,Bike,2,2022-08-11 22:17:14
1843,3691,Hero,Splendor,2023,MH86AB2424,UberX,Bike,2,2023-08-02 23:06:17
1844,3693,Hyundai,Ertiga,2018,MH43AB9230,UberBlack,Car,3,2023-12-25 16:18:28
1845,3695,Hero,Pulsar,2018,MH86AB8084,UberBlack,Bike,2,2024-03-31 03:52:27
1846,3696,Tata,WagonR,2023,MH63AB2428,UberX,Car,4,2025-06-24 04:42:15
1847,3697,Hyundai,Dzire,2016,MH24AB3469,UberX,Car,2,2022-12-15 12:06:16
1848,3698,Bajaj,Ape,2018,MH74AB2369,UberX,Auto,1,2023-09-18 02:45:46
1849,3699,Hyundai,i20,2019,MH81AB1563,UberX,Car,5,2025-02-21 04:30:51
1850,3706,Piaggio,RE,2023,MH79AB9655,UberBlack,Auto,1,2025-04-03 21:54:41
1851,3708,TVS,Ape,2021,MH48AB6905,UberX,Auto,2,2025-05-07 22:14:38
1852,3710,Honda,Swift,2015,MH75AB3524,UberX,Car,6,2025-04-19 10:31:13
1853,3713,Toyota,Innova,2021,MH81AB4389,UberX,Car,4,2025-06-24 02:41:18
1854,3716,Toyota,WagonR,2021,MH72AB1882,UberPool,Car,6,2023-09-02 19:27:19
1855,3717,Bajaj,King,2016,MH11AB4566,UberBlack,Auto,5,2025-02-25 17:50:30
1856,3718,Bajaj,Ape,2016,MH74AB8850,UberPool,Auto,1,2023-04-21 22:57:30
1857,3720,Hero,Splendor,2018,MH36AB3603,UberX,Bike,2,2023-05-27 10:54:29
1858,3721,Hyundai,Innova,2020,MH65AB1455,UberPool,Car,1,2024-04-15 11:53:49
1859,3722,Honda,Classic 350,2021,MH54AB1950,UberBlack,Bike,2,2023-02-04 00:16:03
1860,3723,Royal Enfield,Apache,2017,MH55AB8524,UberX,Bike,2,2023-02-09 14:22:41
1861,3724,Maruti,WagonR,2018,MH25AB7461,UberX,Car,2,2025-05-13 10:14:56
1862,3727,TVS,Ape,2023,MH19AB2520,UberBlack,Auto,6,2024-05-27 07:58:13
1863,3729,Bajaj,King,2022,MH13AB4079,UberBlack,Auto,5,2024-07-19 18:16:49
1864,3731,Bajaj,Splendor,2021,MH61AB8563,UberX,Bike,2,2024-08-28 15:02:17
1865,3732,Hyundai,i20,2019,MH61AB7502,UberPool,Car,6,2023-09-12 21:35:48
1866,3735,Bajaj,Ape,2017,MH41AB4574,UberBlack,Auto,4,2024-07-01 10:35:19
1867,3738,Maruti,WagonR,2016,MH97AB6214,UberBlack,Car,1,2024-07-31 05:26:52
1868,3739,Honda,WagonR,2016,MH45AB1795,UberBlack,Car,4,2023-06-25 05:55:07
1869,3740,Toyota,Dzire,2018,MH48AB4530,UberX,Car,4,2022-11-22 16:06:47
1870,3741,Honda,Classic 350,2019,MH46AB9875,UberBlack,Bike,2,2023-07-16 21:03:05
1871,3742,Piaggio,RE,2017,MH41AB8669,UberPool,Auto,5,2025-04-24 16:14:53
1872,3747,Bajaj,Ape,2022,MH33AB3328,UberBlack,Auto,3,2023-07-04 09:04:04
1873,3748,Piaggio,RE,2020,MH80AB6532,UberBlack,Auto,3,2023-09-25 07:20:15
1874,3749,TVS,Splendor,2018,MH89AB2873,UberBlack,Bike,2,2022-12-28 23:50:16
1875,3752,Hero,Pulsar,2019,MH76AB3704,UberX,Bike,2,2023-01-12 18:56:36
1876,3753,Royal Enfield,Activa,2023,MH36AB9975,UberBlack,Bike,2,2024-08-22 10:22:17
1877,3756,Bajaj,Classic 350,2018,MH28AB4940,UberBlack,Bike,2,2022-10-15 14:02:06
1878,3760,Maruti,Innova,2018,MH62AB5183,UberPool,Car,3,2023-03-20 19:13:39
1879,3761,TVS,King,2021,MH45AB9474,UberPool,Auto,6,2024-07-31 00:31:57
1880,3762,TVS,Splendor,2021,MH39AB9046,UberX,Bike,2,2023-03-02 00:43:26
1881,3764,Maruti,WagonR,2018,MH23AB8493,UberPool,Car,3,2024-12-30 16:52:38
1882,3770,Honda,WagonR,2022,MH61AB1611,UberX,Car,3,2023-08-28 06:44:40
1883,3771,Honda,Apache,2015,MH75AB2694,UberX,Bike,2,2024-01-04 03:47:54
1884,3772,TVS,King,2016,MH57AB8199,UberX,Auto,5,2024-01-31 10:27:42
1885,3774,Hyundai,Ertiga,2018,MH99AB7213,UberX,Car,1,2025-01-07 12:27:37
1886,3776,Honda,Classic 350,2016,MH23AB6028,UberPool,Bike,2,2024-08-09 00:39:30
1887,3778,Toyota,WagonR,2016,MH21AB9460,UberBlack,Car,2,2023-08-17 02:51:13
1888,3779,Hero,Apache,2020,MH53AB5417,UberPool,Bike,2,2023-04-02 15:58:43
1889,3781,TVS,Pulsar,2021,MH74AB5043,UberPool,Bike,2,2025-07-08 03:17:54
1890,3782,TVS,RE,2022,MH67AB2466,UberPool,Auto,1,2024-09-30 08:38:09
1891,3784,Hyundai,Ertiga,2019,MH90AB6157,UberPool,Car,3,2024-04-13 10:44:27
1892,3786,TVS,Ape,2021,MH64AB1469,UberX,Auto,2,2024-12-05 03:49:17
1893,3787,Maruti,Swift,2021,MH92AB3255,UberX,Car,4,2024-08-25 20:15:31
1894,3788,Toyota,i20,2021,MH85AB8726,UberPool,Car,6,2022-11-13 16:43:48
1895,3789,Maruti,Ertiga,2022,MH36AB7399,UberBlack,Car,2,2024-08-08 09:25:35
1896,3792,TVS,Ape,2015,MH84AB6322,UberBlack,Auto,6,2025-05-16 21:20:43
1897,3793,Hero,Activa,2018,MH43AB1481,UberBlack,Bike,2,2024-09-18 02:44:53
1898,3794,Piaggio,RE,2021,MH97AB6909,UberX,Auto,5,2023-12-04 22:43:08
1899,3795,Maruti,Dzire,2021,MH98AB5253,UberX,Car,2,2022-11-02 04:28:59
1900,3798,Honda,Apache,2023,MH44AB4093,UberBlack,Bike,2,2023-05-18 03:14:18
1901,3799,Royal Enfield,Splendor,2015,MH98AB7880,UberX,Bike,2,2023-09-25 15:51:08
1902,3800,Honda,Apache,2020,MH25AB5995,UberX,Bike,2,2024-09-28 20:46:05
1903,3801,TVS,King,2019,MH88AB7343,UberPool,Auto,5,2023-06-02 07:19:45
1904,3802,TVS,Pulsar,2016,MH99AB8798,UberBlack,Bike,2,2025-02-22 07:39:07
1905,3804,TVS,King,2017,MH70AB6616,UberX,Auto,5,2025-02-05 04:49:43
1906,3805,Maruti,Swift,2021,MH18AB8320,UberX,Car,3,2023-01-31 09:31:38
1907,3806,Royal Enfield,Activa,2019,MH99AB6225,UberBlack,Bike,2,2023-03-13 00:52:20
1908,3807,Toyota,Innova,2016,MH62AB4487,UberBlack,Car,2,2022-10-02 08:13:03
1909,3809,Tata,Innova,2023,MH87AB8969,UberBlack,Car,1,2024-04-17 09:26:06
1910,3811,Piaggio,RE,2015,MH21AB8290,UberX,Auto,4,2025-06-11 20:15:13
1911,3813,Bajaj,RE,2019,MH91AB6535,UberPool,Auto,4,2022-12-01 19:31:12
1912,3814,Toyota,Swift,2019,MH82AB5943,UberBlack,Car,3,2025-06-22 00:45:45
1913,3816,Hyundai,Dzire,2018,MH50AB6744,UberX,Car,5,2024-01-11 18:59:20
1914,3817,Toyota,WagonR,2017,MH96AB9763,UberPool,Car,6,2024-01-14 13:36:57
1915,3819,Royal Enfield,Classic 350,2023,MH25AB4409,UberX,Bike,2,2025-03-03 03:01:26
1916,3820,Tata,Innova,2021,MH45AB8476,UberBlack,Car,4,2024-10-16 01:36:41
1917,3822,Maruti,Innova,2023,MH81AB3128,UberBlack,Car,6,2025-01-28 13:05:45
1918,3824,Honda,WagonR,2015,MH96AB9548,UberBlack,Car,3,2023-05-22 23:41:23
1919,3826,Maruti,WagonR,2016,MH24AB7824,UberX,Car,1,2024-10-29 08:50:03
1920,3829,Royal Enfield,Apache,2019,MH58AB2338,UberX,Bike,2,2023-06-28 15:57:41
1921,3831,Piaggio,RE,2015,MH83AB8495,UberPool,Auto,3,2024-07-09 08:31:48
