payment_id,trip_id,amount,payment_method,payment_status,payment_date
2514,2514,547.6,UPI,Pending,2024-09-24 21:35:48
2515,2515,455.28,Cash,Completed,2025-04-28 23:54:26
2516,2516,594.88,PayPal,Pending,2024-02-01 15:21:45
2517,2517,571.47,Paytm,Pending,2025-04-27 05:18:26
2518,2518,398.62,UPI,Completed,2024-05-14 05:46:49
2519,2519,358.83,PayPal,Completed,2024-06-14 15:50:09
2520,2520,446.22,Cash,Pending,2023-11-13 12:39:43
2521,2521,535.06,Cash,Completed,2024-12-09 15:03:30
2522,2522,748.92,PayPal,Completed,2023-09-16 19:17:21
2523,2523,666.35,Credit Card,Completed,2024-03-24 05:22:32
2524,2524,535.59,Credit Card,Completed,2024-01-22 13:37:21
2525,2525,224.25,Credit Card,Completed,2025-02-06 22:18:14
2526,2526,231.65,UPI,Completed,2024-08-31 20:21:01
2527,2527,721.64,Cash,Failed,2024-10-30 14:17:28
2528,2528,458.13,UPI,Completed,2024-12-14 23:36:35
2529,2529,713.74,Cash,Completed,2024-04-30 12:41:39
2530,2530,765.97,Credit Card,Completed,2023-09-15 16:23:29
2531,2531,736.3,Credit Card,Completed,2023-09-18 19:02:09
2532,2532,376.56,PayPal,Pending,2024-04-21 00:33:54
2533,2533,186.81,PayPal,Completed,2024-03-06 02:30:03
2534,2534,253.87,Cash,Completed,2023-09-27 20:43:48
2535,2535,462.04,Paytm,Completed,2024-01-22 12:29:51
2536,2536,687.98,Paytm,Completed,2023-09-27 06:45:56
2537,2537,444.31,PayPal,Completed,2024-06-02 14:25:52
2538,2538,295.96,Cash,Completed,2024-04-08 06:12:02
2539,2539,583.89,Cash,Completed,2024-09-17 08:10:37
2540,2540,447.84,Cash,Completed,2025-02-10 22:13:15
2541,2541,276.1,Credit Card,Completed,2024-07-31 01:49:45
2542,2542,571.31,PayPal,Completed,2025-04-04 06:56:32
2543,2543,514.79,UPI,Completed,2023-11-05 19:44:28
2544,2544,75.0,PayPal,Completed,2023-12-01 03:37:35
2545,2545,796.34,UPI,Completed,2023-09-10 19:50:26
2546,2546,417.68,Cash,Completed,2024-05-06 09:17:37
2547,2547,176.06,UPI,Pending,2023-09-16 05:25:32
2548,2548,444.98,UPI,Completed,2023-10-29 19:26:33
2549,2549,590.14,Cash,Completed,2023-11-14 19:00:13
2550,2550,117.58,Paytm,Completed,2023-11-27 16:11:16
2551,2551,735.31,PayPal,Completed,2025-01-01 15:10:35
2552,2552,540.57,Credit Card,Completed,2024-01-11 04:11:51
2553,2553,157.75,Cash,Completed,2025-06-18 19:44:12
2554,2554,410.05,UPI,Completed,2023-11-19 00:26:31
2555,2555,610.74,Credit Card,Pending,2024-08-14 17:30:55
2556,2556,492.74,Cash,Completed,2023-10-07 02:48:46
2557,2557,769.49,PayPal,Pending,2025-02-21 03:15:49
2558,2558,122.57,Credit Card,Failed,2024-01-28 22:30:56
2559,2559,323.71,Paytm,Completed,2023-12-01 07:51:20
2560,2560,312.55,PayPal,Completed,2023-08-23 04:57:13
2561,2561,297.51,UPI,Completed,2024-11-13 01:53:52
2562,2562,526.94,Credit Card,Completed,2023-09-22 01:29:56
2563,2563,418.86,Cash,Completed,2025-03-20 21:13:34
2564,2564,752.57,Cash,Completed,2025-08-02 21:40:56
2565,2565,792.92,UPI,Completed,2024-04-02 01:25:07
2566,2566,576.28,PayPal,Completed,2025-05-01 21:35:46
2567,2567,215.37,UPI,Pending,2024-05-29 15:16:34
2568,2568,258.77,PayPal,Completed,2024-05-30 17:59:17
2569,2569,646.59,PayPal,Completed,2025-01-20 16:47:28
2570,2570,520.72,PayPal,Completed,2025-06-24 21:00:01
2571,2571,321.55,Cash,Completed,2023-11-05 21:31:57
2572,2572,540.58,Paytm,Completed,2023-11-21 10:25:07
2573,2573,587.44,Credit Card,Completed,2024-11-27 21:26:24
2574,2574,763.56,Credit Card,Completed,2024-06-11 22:25:19
2575,2575,539.14,PayPal,Completed,2025-05-09 20:21:25
2576,2576,537.58,UPI,Completed,2024-02-10 04:33:41
2577,2577,75.45,UPI,Completed,2023-10-02 13:16:55
2578,2578,606.47,Credit Card,Completed,2025-05-26 20:03:19
2579,2579,666.64,Credit Card,Completed,2023-09-30 04:37:49
2580,2580,167.92,Credit Card,Completed,2025-07-27 14:04:45
2581,2581,176.29,Paytm,Completed,2024-05-15 12:00:10
2582,2582,271.88,PayPal,Completed,2024-06-06 14:35:14
2583,2583,416.1,Credit Card,Completed,2024-10-25 13:19:10
2584,2584,246.32,Credit Card,Completed,2025-07-28 02:45:51
2585,2585,607.31,Paytm,Completed,2024-08-08 09:57:04
2586,2586,340.73,Credit Card,Completed,2023-10-23 01:04:20
2587,2587,534.7,Credit Card,Completed,2025-02-12 13:30:33
2588,2588,592.52,PayPal,Completed,2025-07-25 19:10:17
2589,2589,270.94,Paytm,Pending,2024-08-05 14:07:37
2590,2590,432.4,Credit Card,Completed,2025-01-27 20:25:34
2591,2591,408.91,UPI,Completed,2023-09-29 13:48:44
2592,2592,425.38,PayPal,Completed,2024-06-23 06:58:13
2593,2593,510.01,Paytm,Completed,2023-11-14 09:46:31
2594,2594,651.07,Paytm,Completed,2024-06-25 00:55:59
2595,2595,423.46,UPI,Pending,2024-08-27 05:42:48
2596,2596,229.96,Paytm,Completed,2025-07-02 18:47:45
2597,2597,533.73,Credit Card,Completed,2024-10-11 18:06:07
2598,2598,629.87,Paytm,Completed,2023-11-14 18:37:03
2599,2599,547.95,Cash,Completed,2025-07-09 16:18:04
2600,2600,323.71,UPI,Completed,2025-06-30 09:01:32
2601,2601,611.66,PayPal,Completed,2025-05-02 19:44:19
2602,2602,365.81,Paytm,Completed,2023-10-05 12:34:06
2603,2603,317.93,Credit Card,Completed,2024-03-03 02:15:20
2604,2604,106.99,Paytm,Completed,2024-05-06 23:24:32
2605,2605,98.22,PayPal,Completed,2024-12-22 10:21:39
2606,2606,548.04,UPI,Completed,2024-05-30 15:29:01
2607,2607,536.6,PayPal,Completed,2024-08-01 22:20:43
2608,2608,418.09,Paytm,Pending,2025-02-26 15:48:24
2609,2609,267.77,Credit Card,Completed,2024-03-11 01:42:37
2610,2610,149.75,Paytm,Completed,2025-02-12 08:06:58
2611,2611,276.32,UPI,Completed,2024-07-21 05:09:18
2612,2612,484.28,Paytm,Completed,2025-06-11 15:28:28
2613,2613,560.02,Cash,Completed,2024-04-16 09:50:11
2614,2614,202.12,UPI,Completed,2023-09-02 04:34:33
2615,2615,452.28,UPI,Completed,2023-12-14 16:11:06
2616,2616,390.54,Paytm,Completed,2025-07-19 15:15:37
2617,2617,403.84,PayPal,Completed,2024-06-15 15:59:09
2618,2618,525.95,PayPal,Completed,2023-11-08 19:18:16
2619,2619,762.32,UPI,Completed,2024-12-29 20:28:44
2620,2620,349.3,Cash,Completed,2024-05-09 21:16:45
2621,2621,327.92,Paytm,Completed,2024-09-13 08:47:34
2622,2622,609.65,Cash,Completed,2024-06-24 14:35:33
2623,2623,466.92,Credit Card,Completed,2023-10-28 12:19:17
2624,2624,517.71,Credit Card,Completed,2024-10-07 21:13:31
2625,2625,111.22,Credit Card,Completed,2024-12-04 03:42:59
2626,2626,566.63,Cash,Completed,2024-05-24 18:57:00
2627,2627,467.41,Cash,Completed,2023-09-30 03:13:10
2628,2628,362.61,Credit Card,Completed,2025-02-28 03:34:46
2629,2629,216.58,Paytm,Completed,2025-05-19 04:21:05
2630,2630,257.19,Credit Card,Completed,2024-02-06 18:56:55
2631,2631,770.55,Credit Card,Completed,2024-03-29 19:45:12
2632,2632,628.01,UPI,Failed,2025-06-16 11:39:07
2633,2633,524.43,UPI,Completed,2024-07-19 05:51:31
2634,2634,544.93,Cash,Completed,2023-09-27 18:02:19
2635,2635,147.4,UPI,Completed,2024-08-26 00:51:50
2636,2636,646.4,Credit Card,Completed,2024-06-12 14:55:14
2637,2637,180.55,Cash,Completed,2024-12-05 06:32:25
2638,2638,392.87,Credit Card,Completed,2023-10-17 01:11:44
2639,2639,383.16,UPI,Pending,2024-12-30 02:53:22
2640,2640,320.65,UPI,Completed,2024-01-03 23:11:44
2641,2641,183.65,UPI,Completed,2025-06-01 19:16:59
2642,2642,391.72,Credit Card,Pending,2024-07-22 05:00:26
2643,2643,644.66,UPI,Completed,2025-07-06 09:07:04
2644,2644,312.2,Paytm,Completed,2024-10-25 12:15:54
2645,2645,748.06,UPI,Completed,2024-10-03 20:27:54
2646,2646,72.6,Credit Card,Completed,2025-05-09 11:36:31
2647,2647,500.57,Credit Card,Completed,2024-09-29 14:28:02
2648,2648,414.68,Paytm,Completed,2025-04-03 02:43:16
2649,2649,239.12,PayPal,Failed,2025-02-13 22:07:04
2650,2650,293.28,Cash,Completed,2024-06-22 06:32:07
2651,2651,203.67,Cash,Completed,2025-06-10 23:45:58
2652,2652,461.81,PayPal,Completed,2025-04-13 09:23:19
2653,2653,307.63,Cash,Completed,2024-07-31 13:05:22
2654,2654,153.38,Credit Card,Completed,2025-05-13 23:39:20
2655,2655,705.32,Credit Card,Completed,2024-03-21 14:22:39
2656,2656,761.34,PayPal,Pending,2025-06-24 02:58:37
2657,2657,114.56,Credit Card,Completed,2024-02-16 21:05:05
2658,2658,88.81,Cash,Completed,2025-04-14 08:25:53
2659,2659,680.11,PayPal,Completed,2024-11-02 00:40:48
2660,2660,125.23,Paytm,Completed,2025-03-28 01:56:48
2661,2661,508.39,PayPal,Completed,2024-05-08 23:27:21
2662,2662,507.2,Cash,Pending,2025-07-19 20:43:58
2663,2663,797.84,Credit Card,Completed,2024-11-13 02:28:57
2664,2664,774.64,PayPal,Pending,2024-08-11 09:12:16
2665,2665,100.02,Credit Card,Completed,2024-01-21 14:40:46
2666,2666,101.35,UPI,Completed,2024-07-13 16:19:00
2667,2667,275.9,Paytm,Completed,2024-10-10 06:38:06
2668,2668,331.36,Paytm,Completed,2024-07-01 08:48:36
2669,2669,472.63,PayPal,Completed,2024-12-29 15:37:10
2670,2670,106.22,Paytm,Pending,2023-12-14 01:27:46
2671,2671,412.53,Paytm,Completed,2024-06-15 12:27:42
2672,2672,660.81,Credit Card,Completed,2024-05-05 00:27:09
2673,2673,338.13,Cash,Completed,2025-01-22 21:46:15
2674,2674,77.55,Cash,Completed,2024-11-07 11:15:35
2675,2675,710.48,UPI,Pending,2023-11-07 08:50:51
2676,2676,132.99,Cash,Completed,2025-06-01 13:59:03
2677,2677,320.83,Cash,Completed,2023-11-08 20:40:47
2678,2678,540.25,Credit Card,Completed,2024-08-11 08:31:16
2679,2679,513.57,Credit Card,Completed,2024-11-17 01:31:04
2680,2680,100.8,Paytm,Completed,2024-11-29 23:09:14
2681,2681,548.97,PayPal,Completed,2024-06-03 16:54:45
2682,2682,490.42,UPI,Completed,2024-01-04 01:27:44
2683,2683,120.03,Cash,Completed,2024-10-19 21:43:45
2684,2684,581.15,Paytm,Completed,2023-10-08 10:59:47
2685,2685,678.92,Paytm,Completed,2023-09-28 05:00:07
2686,2686,799.61,PayPal,Completed,2024-08-17 03:41:37
2687,2687,398.04,UPI,Completed,2024-11-11 08:15:03
2688,2688,716.75,Cash,Completed,2023-12-17 11:41:53
2689,2689,257.66,UPI,Completed,2024-12-16 06:12:28
2690,2690,588.86,Credit Card,Completed,2025-07-19 03:47:10
2691,2691,649.66,Cash,Completed,2024-01-21 22:30:11
2692,2692,622.93,UPI,Completed,2025-02-05 07:54:57
2693,2693,744.31,PayPal,Completed,2024-09-28 16:05:58
2694,2694,330.56,PayPal,Completed,2024-08-28 17:06:20
2695,2695,220.71,PayPal,Completed,2024-09-03 11:51:39
2696,2696,129.64,UPI,Completed,2024-02-03 02:23:44
2697,2697,107.02,Cash,Completed,2024-03-05 10:32:18
2698,2698,340.92,Cash,Completed,2023-08-19 10:10:37
2699,2699,461.37,UPI,Completed,2025-01-07 07:54:25
2700,2700,494.5,Credit Card,Pending,2023-12-25 08:41:54
2701,2701,179.75,Credit Card,Pending,2024-12-30 05:20:33
2702,2702,476.81,UPI,Completed,2024-12-04 02:29:29
2703,2703,69.87,UPI,Completed,2024-05-20 15:55:36
2704,2704,526.05,PayPal,Completed,2024-08-31 13:52:54
2705,2705,285.42,PayPal,Completed,2024-05-31 11:44:21
2706,2706,671.07,PayPal,Completed,2023-12-10 20:49:11
2707,2707,747.06,Credit Card,Completed,2024-06-18 04:43:17
2708,2708,365.33,UPI,Completed,2024-01-16 17:04:38
2709,2709,570.49,Credit Card,Completed,2024-09-21 07:04:24
2710,2710,331.05,PayPal,Completed,2023-08-28 01:50:27
2711,2711,382.88,Paytm,Completed,2024-09-09 11:43:42
2712,2712,472.74,PayPal,Completed,2025-04-24 03:58:52
2713,2713,486.55,Paytm,Completed,2024-05-27 01:16:00
2714,2714,287.06,UPI,Completed,2024-11-20 12:26:37
2715,2715,742.16,Cash,Pending,2023-12-11 04:08:15
2716,2716,315.14,Cash,Completed,2024-07-25 04:12:05
2717,2717,563.38,Credit Card,Completed,2024-02-05 17:36:12
2718,2718,492.2,Cash,Completed,2025-06-30 18:41:42
2719,2719,443.01,PayPal,Completed,2023-11-12 20:30:19
2720,2720,375.24,UPI,Completed,2023-11-02 02:54:36
2721,2721,664.57,Credit Card,Completed,2023-08-16 18:18:48
2722,2722,247.37,Paytm,Completed,2025-01-12 15:19:48
2723,2723,568.35,Paytm,Completed,2025-03-12 04:55:56
2724,2724,377.07,PayPal,Completed,2024-09-16 23:18:28
2725,2725,371.04,UPI,Completed,2024-07-24 19:11:35
2726,2726,222.04,Credit Card,Completed,2024-02-06 15:16:55
2727,2727,482.35,Credit Card,Completed,2024-08-08 03:31:27
2728,2728,624.55,Paytm,Completed,2024-07-20 18:25:52
2729,2729,131.65,Cash,Completed,2025-04-08 02:42:28
2730,2730,333.55,UPI,Completed,2024-03-24 03:03:18
2731,2731,392.68,Cash,Completed,2023-12-18 00:38:08
2732,2732,549.14,Credit Card,Completed,2024-12-16 06:24:59
2733,2733,524.2,PayPal,Completed,2024-03-20 18:50:11
2734,2734,617.09,Cash,Completed,2024-04-01 23:27:26
2735,2735,501.66,Paytm,Completed,2025-04-03 23:24:21
2736,2736,582.78,UPI,Completed,2024-02-11 14:33:18
2737,2737,665.43,Cash,Completed,2025-04-26 20:02:55
2738,2738,445.53,Paytm,Completed,2024-04-09 01:41:50
2739,2739,630.4,Paytm,Completed,2025-06-18 09:24:38
2740,2740,78.2,Credit Card,Completed,2025-06-30 14:22:10
2741,2741,765.24,Paytm,Completed,2024-07-01 11:13:43
2742,2742,80.1,UPI,Completed,2024-03-24 21:21:05
2743,2743,350.69,UPI,Completed,2024-09-09 02:06:38
2744,2744,685.53,Cash,Completed,2023-08-07 08:28:22
2745,2745,726.12,Paytm,Completed,2024-08-13 15:37:40
2746,2746,566.46,Cash,Pending,2024-08-30 03:19:19
2747,2747,366.4,UPI,Completed,2024-10-22 11:58:52
2748,2748,780.32,Cash,Completed,2024-02-19 09:41:03
2749,2749,557.37,UPI,Completed,2023-09-18 17:00:15
2750,2750,755.88,Credit Card,Completed,2024-06-06 13:53:52
2751,2751,555.91,Credit Card,Completed,2023-11-16 07:25:18
2752,2752,177.78,UPI,Completed,2024-07-10 16:04:15
2753,2753,385.56,Credit Card,Completed,2024-10-24 17:47:21
2754,2754,310.63,Credit Card,Completed,2024-01-22 21:21:48
2755,2755,674.27,PayPal,Completed,2023-09-09 11:17:54
2756,2756,794.08,UPI,Completed,2025-05-10 21:30:44
2757,2757,693.05,Cash,Completed,2024-04-22 15:10:24
2758,2758,572.48,UPI,Completed,2024-08-01 00:23:54
2759,2759,470.51,Credit Card,Completed,2024-11-11 04:37:27
2760,2760,498.03,PayPal,Completed,2025-04-24 10:03:12
2761,2761,304.35,Cash,Completed,2025-03-14 12:49:25
2762,2762,474.01,PayPal,Completed,2025-06-25 10:29:04
2763,2763,158.16,UPI,Pending,2024-06-03 10:25:19
2764,2764,708.95,Paytm,Completed,2024-04-01 21:06:28
2765,2765,377.69,Cash,Completed,2024-02-02 03:18:35
2766,2766,428.24,UPI,Completed,2024-10-05 04:31:13
2767,2767,720.53,Cash,Completed,2024-10-07 00:26:09
2768,2768,217.56,Credit Card,Completed,2024-07-19 01:05:02
2769,2769,122.3,Cash,Completed,2025-03-22 09:36:30
2770,2770,68.13,Credit Card,Completed,2024-01-01 14:06:42
2771,2771,526.42,UPI,Completed,2024-01-13 22:47:37
2772,2772,735.1,PayPal,Completed,2024-03-13 20:20:46
2773,2773,187.73,Cash,Failed,2025-02-06 23:24:12
2774,2774,466.71,Paytm,Completed,2024-05-23 04:10:45
2775,2775,233.99,PayPal,Pending,2023-12-08 12:42:06
2776,2776,489.4,PayPal,Completed,2023-12-10 18:46:45
2777,2777,259.06,Cash,Completed,2024-03-13 19:53:15
2778,2778,559.03,Credit Card,Completed,2025-02-05 23:46:20
2779,2779,152.64,Credit Card,Completed,2024-06-12 23:18:48
2780,2780,469.42,Cash,Pending,2024-03-09 13:13:18
2781,2781,59.27,PayPal,Pending,2024-03-03 06:42:18
2782,2782,100.94,Cash,Completed,2023-11-11 02:45:57
2783,2783,74.0,Paytm,Completed,2024-09-25 15:20:10
2784,2784,638.21,Cash,Pending,2024-07-23 23:01:43
2785,2785,747.37,Paytm,Completed,2025-03-24 13:53:46
2786,2786,55.62,Paytm,Completed,2025-03-30 01:08:08
2787,2787,416.87,PayPal,Completed,2023-12-11 03:30:47
2788,2788,460.38,PayPal,Completed,2023-12-16 03:44:27
2789,2789,199.64,PayPal,Completed,2025-05-09 14:13:32
2790,2790,777.4,Paytm,Completed,2024-01-25 03:47:02
2791,2791,285.01,UPI,Pending,2023-10-22 03:32:12
2792,2792,759.83,Cash,Completed,2025-07-23 00:50:29
2793,2793,695.65,Credit Card,Completed,2025-02-22 20:23:19
2794,2794,275.22,Cash,Completed,2025-04-30 13:59:29
2795,2795,477.21,Cash,Completed,2024-12-05 09:44:43
2796,2796,368.08,PayPal,Completed,2023-12-29 18:21:33
2797,2797,439.77,Cash,Completed,2025-06-30 10:58:00
2798,2798,172.65,PayPal,Completed,2023-08-11 14:51:55
2799,2799,462.57,UPI,Completed,2025-05-27 17:52:34
2800,2800,249.22,UPI,Completed,2024-03-06 17:14:36
2801,2801,71.87,UPI,Pending,2025-07-11 15:35:44
2802,2802,660.02,UPI,Pending,2025-07-24 06:34:30
2803,2803,372.93,UPI,Completed,2023-08-07 01:15:11
2804,2804,600.11,Paytm,Completed,2023-08-10 05:12:50
2805,2805,126.0,Cash,Completed,2024-12-13 11:08:26
2806,2806,461.14,Credit Card,Completed,2024-04-21 09:26:59
2807,2807,746.94,UPI,Completed,2023-09-24 23:46:51
2808,2808,192.43,Cash,Completed,2023-12-10 01:51:05
2809,2809,219.27,UPI,Completed,2025-02-26 15:52:55
2810,2810,697.33,PayPal,Completed,2024-11-24 22:36:16
2811,2811,306.63,Cash,Completed,2024-02-21 22:00:04
2812,2812,617.22,Cash,Completed,2024-09-19 05:23:09
2813,2813,758.12,Paytm,Completed,2024-06-23 09:52:55
2814,2814,735.11,UPI,Completed,2024-11-25 12:15:37
2815,2815,100.71,PayPal,Completed,2023-12-30 16:44:44
2816,2816,282.88,UPI,Completed,2024-04-17 06:02:02
2817,2817,663.24,UPI,Completed,2025-04-12 19:11:24
2818,2818,477.84,PayPal,Completed,2023-08-21 06:34:10
2819,2819,262.5,Cash,Completed,2024-03-23 19:34:51
2820,2820,432.49,Cash,Completed,2024-11-19 14:11:14
2821,2821,725.08,Credit Card,Completed,2024-05-10 06:58:25
2822,2822,162.97,UPI,Pending,2024-01-04 21:13:58
2823,2823,200.24,Paytm,Completed,2024-07-08 21:53:15
2824,2824,699.85,Credit Card,Completed,2024-12-21 15:17:45
2825,2825,73.16,Paytm,Completed,2024-03-14 11:58:18
2826,2826,213.94,Credit Card,Completed,2023-09-13 06:47:09
2827,2827,584.89,PayPal,Completed,2024-02-04 01:37:17
2828,2828,418.39,PayPal,Pending,2025-03-14 20:44:26
2829,2829,627.77,Credit Card,Failed,2024-05-05 00:07:52
2830,2830,174.38,Credit Card,Completed,2023-12-07 09:09:52
2831,2831,130.97,Credit Card,Completed,2024-07-11 15:27:07
2832,2832,238.62,UPI,Completed,2023-09-03 16:21:40
2833,2833,390.06,Cash,Completed,2024-01-18 14:11:45
2834,2834,63.62,Credit Card,Completed,2025-01-09 11:02:54
2835,2835,766.43,UPI,Completed,2024-12-08 23:30:50
2836,2836,266.74,Credit Card,Completed,2023-12-14 12:28:55
2837,2837,440.5,Paytm,Completed,2023-08-10 05:55:42
2838,2838,639.69,Paytm,Completed,2024-01-07 19:51:15
2839,2839,311.27,Cash,Completed,2024-06-26 17:02:01
2840,2840,643.6,UPI,Failed,2024-12-07 07:34:42
2841,2841,338.23,UPI,Completed,2025-03-02 20:02:27
2842,2842,589.93,Cash,Failed,2023-10-04 01:31:31
2843,2843,562.24,UPI,Completed,2024-01-27 04:53:57
2844,2844,494.61,PayPal,Completed,2024-05-27 13:46:47
2845,2845,701.48,Credit Card,Completed,2025-05-15 05:39:36
2846,2846,63.84,Cash,Completed,2023-11-22 12:06:37
2847,2847,437.0,Paytm,Completed,2024-06-10 22:48:31
2848,2848,546.71,UPI,Completed,2024-01-25 00:04:31
2849,2849,357.58,PayPal,Completed,2024-10-25 09:36:54
2850,2850,440.53,PayPal,Completed,2024-09-29 03:21:48
2851,2851,586.64,Paytm,Completed,2024-02-04 04:33:22
2852,2852,553.12,UPI,Completed,2025-03-23 21:01:22
2853,2853,373.41,PayPal,Completed,2025-08-03 21:35:41
2854,2854,577.21,Paytm,Completed,2024-08-29 22:44:30
2855,2855,234.81,Cash,Completed,2024-03-06 03:25:33
2856,2856,530.75,Credit Card,Completed,2025-07-19 14:03:52
2857,2857,302.25,Cash,Completed,2025-07-18 09:03:11
2858,2858,102.03,Paytm,Completed,2025-01-24 03:46:41
2859,2859,347.36,Cash,Completed,2023-12-28 02:21:30
2860,2860,358.6,UPI,Completed,2024-03-21 09:01:13
2861,2861,336.39,Cash,Completed,2024-10-01 12:34:32
2862,2862,726.35,Paytm,Completed,2023-10-08 21:36:21
2863,2863,658.63,Paytm,Completed,2023-11-29 22:08:09
2864,2864,749.16,Credit Card,Completed,2023-09-21 07:58:23
2865,2865,434.72,PayPal,Completed,2023-08-07 01:23:14
2866,2866,746.93,Cash,Completed,2024-10-15 12:09:10
2867,2867,101.82,Cash,Completed,2024-11-17 17:43:57
2868,2868,68.63,Credit Card,Completed,2024-05-03 17:51:21
2869,2869,598.07,UPI,Completed,2024-03-02 08:31:09
2870,2870,726.35,PayPal,Completed,2023-10-12 23:13:11
2871,2871,56.27,Cash,Completed,2024-01-26 21:08:57
2872,2872,350.75,UPI,Completed,2024-05-20 13:44:54
2873,2873,697.93,PayPal,Completed,2025-06-13 09:25:53
2874,2874,670.55,Paytm,Pending,2023-11-22 21:40:28
2875,2875,149.31,UPI,Completed,2024-06-21 14:52:16
2876,2876,573.6,UPI,Completed,2023-11-11 09:07:48
2877,2877,615.05,UPI,Completed,2025-04-30 20:57:05
2878,2878,358.51,Credit Card,Completed,2023-12-09 04:55:25
2879,2879,717.0,UPI,Completed,2024-09-03 22:35:34
2880,2880,247.65,UPI,Completed,2024-10-26 10:56:40
2881,2881,362.63,PayPal,Completed,2025-02-06 11:42:57
2882,2882,563.79,Credit Card,Completed,2024-09-05 08:49:34
2883,2883,633.17,Credit Card,Completed,2023-10-16 07:19:49
2884,2884,508.34,Cash,Completed,2023-08-19 05:09:52
2885,2885,221.37,Cash,Pending,2024-10-04 12:02:59
2886,2886,708.3,UPI,Completed,2024-05-06 00:15:27
2887,2887,407.96,PayPal,Completed,2023-09-07 15:59:06
2888,2888,691.3,Paytm,Completed,2025-05-29 12:57:33
2889,2889,86.73,Credit Card,Completed,2023-09-01 16:54:16
2890,2890,410.79,UPI,Completed,2023-08-30 08:38:57
2891,2891,264.09,PayPal,Completed,2025-02-24 15:59:22
2892,2892,741.81,Credit Card,Completed,2025-05-29 17:05:46
2893,2893,547.17,UPI,Failed,2024-11-13 07:57:52
2894,2894,581.51,PayPal,Completed,2023-10-20 12:56:07
2895,2895,353.9,Credit Card,Completed,2025-02-21 00:40:40
2896,2896,186.03,UPI,Completed,2024-11-13 21:21:18
2897,2897,636.57,PayPal,Completed,2025-07-29 20:27:24
2898,2898,394.37,Credit Card,Completed,2024-08-18 19:18:52
2899,2899,579.0,Credit Card,Completed,2024-06-04 06:27:30
2900,2900,140.73,UPI,Completed,2024-04-22 05:11:55
2901,2901,435.57,UPI,Completed,2024-08-03 09:10:39
2902,2902,217.72,Paytm,Pending,2024-11-09 20:04:01
2903,2903,464.14,Paytm,Pending,2024-03-23 01:33:08
2904,2904,190.39,PayPal,Completed,2023-11-04 20:05:23
2905,2905,113.49,UPI,Completed,2023-09-14 15:15:07
2906,2906,707.83,UPI,Pending,2025-04-07 03:38:48
2907,2907,115.08,Credit Card,Completed,2024-05-14 09:00:40
2908,2908,121.07,Credit Card,Completed,2023-09-03 18:00:05
2909,2909,500.94,Paytm,Completed,2023-12-29 16:11:22
2910,2910,213.66,PayPal,Completed,2023-10-23 02:52:08
2911,2911,618.75,UPI,Completed,2024-11-03 17:24:54
2912,2912,711.23,Credit Card,Pending,2024-08-22 23:19:12
2913,2913,783.96,Credit Card,Completed,2025-03-05 23:42:02
2914,2914,106.96,UPI,Completed,2023-10-08 21:58:22
2915,2915,755.95,Paytm,Completed,2025-03-26 16:41:45
2916,2916,292.7,Credit Card,Completed,2023-10-08 03:33:45
2917,2917,140.58,UPI,Completed,2023-11-04 03:58:39
2918,2918,680.72,Cash,Completed,2025-03-05 10:29:52
