trip_id,user_id,driver_id,start_location_id,end_location_id,start_time,end_time,trip_type,fare,distance_km,rating,status
2326,9927,6197,9635,2080,2023-09-13 01:23:00,2023-09-13 01:30:00,UberX,311.49,4.67,4.54,Completed
2327,4971,9690,2244,8904,2024-02-09 11:27:19,2024-02-09 11:44:19,UberPool,262.01,3.89,3.87,Completed
2328,7342,2180,995,6870,2024-02-01 03:57:32,2024-02-01 04:02:32,UberBlack,384.56,14.82,3.61,Completed
2329,6593,7754,4776,2340,2024-05-30 19:47:35,2024-05-30 20:06:35,UberBlack,346.75,3.03,4.83,Completed
2330,2193,3833,5120,2838,2024-08-24 14:35:17,2024-08-24 14:51:17,UberX,220.02,19.8,4.93,Completed
2331,1361,2462,1725,7503,2024-07-02 06:51:23,2024-07-02 06:59:23,UberX,77.02,6.47,4.79,Completed
2332,1596,409,2610,7732,2024-11-07 15:21:31,2024-11-07 15:33:31,UberX,411.05,11.7,4.31,Cancelled
2333,7378,2547,567,9421,2025-02-07 23:41:41,2025-02-08 00:03:41,UberX,197.22,7.68,3.68,Completed
2334,8083,9936,2011,7737,2023-10-31 11:55:20,2023-10-31 12:33:20,UberBlack,660.95,4.48,4.84,No Show
2335,6075,1429,6678,3945,2023-11-19 11:41:46,2023-11-19 12:13:46,UberPool,466.53,6.18,4.5,Completed
2336,285,5513,4660,5309,2024-01-24 22:48:07,2024-01-24 23:17:07,UberX,481.15,15.55,4.12,No Show
2337,5777,8430,3733,6327,2024-05-03 23:21:09,2024-05-04 00:06:09,UberPool,544.8,16.58,4.41,Completed
2338,8694,1054,7703,1251,2025-01-11 10:47:12,2025-01-11 10:56:12,UberX,661.49,18.39,4.12,Completed
2339,3104,4718,1921,3809,2025-04-22 08:34:34,2025-04-22 08:54:34,UberX,762.21,14.2,4.53,Completed
2340,7244,836,4685,5244,2024-07-17 22:35:06,2024-07-17 22:59:06,UberBlack,410.09,16.0,3.81,Completed
2341,305,9249,4573,9481,2024-10-23 21:52:31,2024-10-23 22:27:31,UberX,505.31,1.34,3.56,Completed
2342,9643,7693,9983,1895,2023-10-26 08:03:26,2023-10-26 08:33:26,UberBlack,103.24,7.36,3.5,Completed
2343,7277,6437,858,7024,2025-04-19 17:52:43,2025-04-19 18:13:43,UberX,261.94,12.35,4.64,Completed
2344,7970,5235,7211,6975,2023-08-27 19:48:01,2023-08-27 19:58:01,UberX,268.24,8.28,4.61,Completed
2345,5669,699,4657,2534,2023-08-13 09:29:09,2023-08-13 10:09:09,UberPool,360.64,19.79,3.92,Completed
2346,5546,8196,1752,7262,2024-12-11 00:44:55,2024-12-11 01:08:55,UberPool,249.15,19.26,3.87,Completed
2347,2168,8910,5178,8864,2023-12-29 09:39:41,2023-12-29 09:55:41,UberBlack,589.07,7.68,3.72,Completed
2348,4040,3397,8772,968,2024-01-04 22:56:26,2024-01-04 23:25:26,UberPool,623.17,10.1,4.4,Completed
2349,3392,4624,8754,1417,2023-10-20 05:33:09,2023-10-20 05:41:09,UberX,57.74,3.04,3.97,Completed
2350,442,5733,7563,6601,2024-06-09 06:13:33,2024-06-09 06:25:33,UberBlack,241.43,5.99,4.14,Completed
2351,9792,7019,973,7885,2025-07-04 00:36:39,2025-07-04 00:56:39,UberX,795.73,11.57,4.7,Completed
2352,896,2978,756,1763,2024-07-22 03:16:53,2024-07-22 03:28:53,UberBlack,259.13,10.99,3.71,Completed
2353,5756,9037,372,9404,2025-02-07 19:40:32,2025-02-07 20:17:32,UberPool,680.02,9.79,3.79,Completed
2354,6403,3606,4212,6405,2025-03-29 23:12:24,2025-03-29 23:55:24,UberPool,58.38,13.05,3.52,Completed
2355,3852,3626,8517,2544,2024-05-19 21:32:30,2024-05-19 21:46:30,UberX,562.6,11.5,4.56,Completed
2356,3459,6082,7510,5191,2025-07-01 02:45:38,2025-07-01 03:10:38,UberX,559.35,9.84,3.56,Completed
2357,454,5183,1060,8907,2025-02-06 18:16:03,2025-02-06 19:01:03,UberPool,678.73,3.88,4.11,Completed
2358,8190,7155,6655,7978,2025-03-18 05:45:11,2025-03-18 06:19:11,UberBlack,460.08,9.96,3.78,Completed
2359,8285,4144,3456,9879,2025-03-04 17:48:52,2025-03-04 18:24:52,UberX,148.3,8.44,4.14,Completed
2360,7094,5452,8326,9231,2024-11-21 06:53:30,2024-11-21 07:32:30,UberPool,796.72,9.35,4.25,Completed
2361,6666,3945,7625,300,2023-08-12 11:16:33,2023-08-12 11:48:33,UberBlack,611.97,14.32,4.62,Cancelled
2362,36,148,3567,8585,2024-06-07 09:10:59,2024-06-07 09:19:59,UberPool,658.86,13.31,3.89,Cancelled
2363,39,8830,1447,5793,2023-12-21 18:21:11,2023-12-21 18:39:11,UberX,102.59,1.2,4.04,Completed
2364,3091,6038,4956,8878,2023-08-31 20:20:46,2023-08-31 20:45:46,UberBlack,539.49,6.57,3.78,Completed
2365,4520,1080,1037,7234,2024-08-21 02:14:10,2024-08-21 02:52:10,UberPool,276.21,8.41,3.65,Completed
2366,3051,3264,5882,7829,2025-06-19 05:28:31,2025-06-19 06:09:31,UberX,433.62,19.34,4.08,Completed
2367,6040,3789,2449,4277,2023-08-11 17:57:15,2023-08-11 18:28:15,UberBlack,620.35,4.61,4.53,Completed
2368,5400,3010,9384,9531,2024-10-22 02:40:45,2024-10-22 02:46:45,UberBlack,243.6,13.83,3.51,Completed
2369,9414,3935,5125,9177,2025-02-27 01:01:12,2025-02-27 01:42:12,UberBlack,432.23,15.17,4.59,Completed
2370,4585,3073,5039,5932,2024-09-16 06:18:18,2024-09-16 06:54:18,UberX,583.81,6.93,3.77,Completed
2371,2591,1198,2556,9126,2024-06-03 16:59:36,2024-06-03 17:29:36,UberPool,619.0,3.71,4.65,Completed
2372,2629,8155,1689,807,2024-07-19 19:19:54,2024-07-19 19:51:54,UberPool,165.64,11.5,4.02,Completed
2373,671,686,7490,3671,2025-04-20 13:13:35,2025-04-20 13:39:35,UberX,497.42,4.84,4.6,Completed
2374,364,7466,4985,4703,2025-01-15 21:59:00,2025-01-15 22:09:00,UberBlack,646.22,3.72,3.92,Completed
2375,3005,315,5560,5313,2024-10-25 04:07:57,2024-10-25 04:44:57,UberPool,441.63,17.72,4.74,Cancelled
2376,9748,3441,3607,9922,2024-04-19 15:53:30,2024-04-19 16:29:30,UberBlack,250.68,19.71,3.51,Completed
2377,2260,715,6444,2580,2023-10-11 06:15:51,2023-10-11 06:43:51,UberBlack,644.32,12.62,3.9,Completed
2378,5204,3870,3568,9365,2024-03-23 01:26:56,2024-03-23 01:54:56,UberPool,760.32,8.74,4.76,Completed
2379,227,2656,7721,1009,2024-01-09 00:58:40,2024-01-09 01:18:40,UberPool,376.53,12.75,4.73,Completed
2380,7858,3362,3175,6372,2025-02-08 21:40:50,2025-02-08 21:59:50,UberX,723.91,2.83,4.84,Completed
2381,3279,7830,7670,4636,2023-09-23 06:31:11,2023-09-23 07:10:11,UberX,644.36,3.34,3.95,Completed
2382,9510,8722,277,5856,2024-06-13 01:45:16,2024-06-13 01:59:16,UberBlack,480.84,17.14,3.93,Completed
2383,2736,967,5605,5268,2024-05-21 15:30:45,2024-05-21 16:08:45,UberX,392.69,7.16,4.2,No Show
2384,354,3480,2937,2565,2025-01-28 16:54:25,2025-01-28 17:00:25,UberPool,767.4,15.43,3.87,Completed
2385,708,4940,5988,3814,2024-08-30 09:58:26,2024-08-30 10:15:26,UberPool,564.73,15.78,3.5,No Show
2386,4552,6749,7540,8899,2024-05-12 03:38:14,2024-05-12 04:06:14,UberBlack,548.23,8.91,3.55,Cancelled
2387,3223,3752,8184,1132,2024-04-07 14:25:22,2024-04-07 15:09:22,UberPool,452.12,10.61,3.98,Completed
2388,4754,1095,6566,5286,2025-02-27 16:03:35,2025-02-27 16:24:35,UberX,453.24,11.71,4.65,Completed
2389,353,2747,6413,1099,2025-07-20 15:33:05,2025-07-20 16:00:05,UberPool,177.95,17.34,3.62,Completed
2390,7983,7079,9863,8360,2025-03-20 14:35:25,2025-03-20 15:08:25,UberX,473.07,17.09,3.95,Completed
2391,174,518,6560,3006,2025-06-01 12:31:58,2025-06-01 12:44:58,UberX,291.84,2.44,4.18,Completed
2392,1321,9990,7617,4619,2025-06-23 00:25:24,2025-06-23 01:04:24,UberX,533.73,19.58,4.89,Completed
2393,3619,9178,6698,281,2025-04-04 04:25:24,2025-04-04 04:49:24,UberPool,530.94,1.34,4.96,Completed
2394,6963,324,7098,839,2025-04-28 19:44:31,2025-04-28 20:11:31,UberPool,419.77,18.02,3.69,Completed
2395,4058,9083,1157,1565,2024-08-22 19:13:11,2024-08-22 19:28:11,UberPool,598.67,12.26,4.79,Completed
2396,8508,1350,9795,8781,2025-05-04 22:36:21,2025-05-04 23:09:21,UberX,642.96,9.2,3.73,Completed
2397,4402,4153,5634,1156,2025-01-17 18:48:17,2025-01-17 19:18:17,UberPool,506.22,2.57,4.23,Completed
2398,8900,489,4614,9924,2024-07-14 15:27:15,2024-07-14 16:02:15,UberX,440.66,3.32,4.57,Completed
2399,7554,2237,4774,3966,2024-05-04 01:36:16,2024-05-04 02:17:16,UberBlack,232.87,14.56,3.67,Completed
2400,5813,6169,4546,5162,2024-03-29 04:58:04,2024-03-29 05:40:04,UberBlack,260.78,1.45,3.7,Completed
2401,2188,5172,8105,5479,2025-07-12 18:15:25,2025-07-12 18:52:25,UberPool,753.25,2.13,3.74,Completed
2402,3089,9733,3115,3598,2025-04-13 23:06:12,2025-04-13 23:12:12,UberPool,161.33,15.64,3.78,Completed
2403,3505,5250,8360,4630,2024-03-06 09:13:26,2024-03-06 09:39:26,UberBlack,642.15,3.12,3.88,Completed
2404,7430,5182,5223,2454,2024-10-15 05:55:29,2024-10-15 06:14:29,UberPool,158.61,2.63,3.55,Completed
2405,2010,1791,8593,6765,2023-11-08 03:25:18,2023-11-08 03:41:18,UberPool,55.59,16.09,3.56,Completed
2406,1121,5215,3969,769,2024-12-08 09:03:04,2024-12-08 09:44:04,UberBlack,616.89,12.8,4.73,Completed
2407,6770,2948,4764,8163,2025-03-04 02:48:09,2025-03-04 03:24:09,UberX,62.41,5.16,4.01,Completed
2408,5929,5799,5416,2240,2024-05-24 05:39:54,2024-05-24 06:15:54,UberX,722.56,19.17,3.67,Completed
2409,9580,1644,5845,7947,2023-09-07 06:57:11,2023-09-07 07:24:11,UberPool,663.2,3.18,4.35,Completed
2410,4321,5274,9412,805,2025-01-07 02:36:31,2025-01-07 03:08:31,UberBlack,291.64,17.42,4.29,Completed
2411,2434,9958,4928,919,2024-07-10 13:35:59,2024-07-10 14:19:59,UberPool,426.34,16.19,4.1,Cancelled
2412,8689,1716,7276,942,2023-10-12 04:48:53,2023-10-12 04:53:53,UberBlack,378.73,15.69,4.33,Completed
2413,6900,234,1498,9018,2024-08-21 01:27:22,2024-08-21 01:34:22,UberX,164.67,18.36,3.67,Completed
2414,7659,7519,5194,3042,2023-12-12 00:38:06,2023-12-12 00:50:06,UberPool,788.06,4.71,4.43,Cancelled
2415,4597,4189,4935,5823,2025-03-07 12:45:11,2025-03-07 12:51:11,UberPool,387.94,6.82,4.29,Cancelled
2416,1636,9443,5188,6086,2023-10-06 14:29:02,2023-10-06 15:13:02,UberBlack,230.86,12.11,4.24,Completed
2417,5043,1875,2185,5229,2024-05-07 02:00:05,2024-05-07 02:37:05,UberBlack,65.79,6.62,3.74,Completed
2418,7771,3169,3498,6776,2024-06-17 10:43:20,2024-06-17 10:48:20,UberPool,58.3,7.12,4.9,Completed
2419,1844,2091,4722,2192,2024-06-18 05:13:39,2024-06-18 05:58:39,UberPool,728.94,15.3,4.23,Completed
2420,5400,9352,3599,8373,2024-01-02 17:31:02,2024-01-02 17:54:02,UberPool,194.15,2.34,4.27,Completed
2421,9960,209,418,3994,2024-11-04 15:47:28,2024-11-04 16:13:28,UberPool,132.57,12.35,4.48,Completed
2422,1632,3805,4049,9326,2025-07-30 03:03:01,2025-07-30 03:20:01,UberBlack,714.56,1.68,4.7,Completed
2423,881,2394,7384,3302,2024-07-02 22:29:12,2024-07-02 22:39:12,UberBlack,103.32,15.48,4.12,Cancelled
2424,2854,6659,3900,8239,2023-12-22 18:23:53,2023-12-22 18:55:53,UberX,319.17,8.7,4.92,Completed
2425,1320,6122,8256,928,2024-07-24 10:11:05,2024-07-24 10:28:05,UberBlack,75.81,5.09,4.16,Completed
2426,2591,4486,6519,3460,2024-11-09 14:59:08,2024-11-09 15:22:08,UberPool,55.74,6.6,4.24,Completed
2427,6688,5418,8522,3686,2025-07-14 00:52:36,2025-07-14 01:07:36,UberBlack,190.55,2.37,4.71,Cancelled
2428,8345,2674,113,9971,2024-05-11 20:37:56,2024-05-11 20:46:56,UberBlack,656.5,19.99,4.2,Completed
2429,9445,1268,8619,3063,2024-03-03 08:51:09,2024-03-03 09:27:09,UberX,397.29,9.67,4.0,Completed
2430,9225,5371,7171,6501,2024-12-27 01:26:06,2024-12-27 01:58:06,UberX,142.16,14.51,4.23,Completed
2431,4244,4629,5089,1776,2024-12-02 11:08:28,2024-12-02 11:35:28,UberPool,678.61,9.54,3.82,Cancelled
2432,5523,7794,9831,8650,2024-01-07 08:25:08,2024-01-07 08:41:08,UberBlack,269.75,2.42,3.72,Completed
2433,8328,1856,232,1554,2023-09-19 20:11:42,2023-09-19 20:27:42,UberPool,511.95,7.68,3.91,Completed
2434,3079,7246,5321,2721,2024-03-20 03:53:33,2024-03-20 04:22:33,UberPool,247.71,3.05,4.58,Completed
2435,1427,9320,3239,1764,2023-09-16 09:39:29,2023-09-16 09:46:29,UberBlack,248.52,8.06,4.25,Completed
2436,5869,4301,7075,4119,2025-01-06 23:48:54,2025-01-07 00:13:54,UberX,259.87,2.28,3.77,Completed
2437,2882,8609,6919,5229,2024-07-03 22:29:50,2024-07-03 22:40:50,UberBlack,164.82,5.85,3.78,Completed
2438,3667,6543,3197,7365,2025-03-02 14:18:32,2025-03-02 14:25:32,UberX,727.02,12.38,3.68,Completed
2439,1416,9913,3023,2385,2025-04-25 13:18:21,2025-04-25 13:32:21,UberPool,380.06,2.88,4.33,Completed
2440,1439,5657,1427,8870,2024-03-14 17:35:46,2024-03-14 18:10:46,UberX,569.74,3.99,3.68,Completed
2441,1483,3545,3556,2807,2024-10-12 23:34:19,2024-10-13 00:18:19,UberPool,411.93,1.5,3.94,Cancelled
2442,1980,7172,8773,1532,2025-04-09 02:02:17,2025-04-09 02:24:17,UberPool,670.02,6.86,4.92,Completed
2443,4369,7116,8529,1739,2024-07-18 01:14:33,2024-07-18 01:54:33,UberX,398.45,10.1,4.33,Completed
2444,9722,2170,7850,7080,2023-10-04 02:23:40,2023-10-04 02:46:40,UberBlack,171.71,5.81,4.79,Completed
2445,2094,5186,9679,2508,2023-08-14 03:59:01,2023-08-14 04:29:01,UberBlack,99.33,18.65,4.65,Completed
2446,9864,6437,2436,7382,2023-11-24 15:15:08,2023-11-24 15:38:08,UberBlack,170.56,1.95,4.47,Completed
2447,6529,1911,1991,680,2024-08-06 06:28:25,2024-08-06 06:41:25,UberX,433.91,18.1,4.92,Completed
2448,322,4901,4747,8134,2025-03-02 08:44:09,2025-03-02 09:23:09,UberPool,541.88,5.37,3.95,Completed
2449,1995,2184,7585,62,2023-08-05 14:07:49,2023-08-05 14:20:49,UberX,84.87,11.74,4.22,Cancelled
2450,6912,1263,3728,2042,2024-03-01 14:01:16,2024-03-01 14:33:16,UberPool,147.27,10.77,3.6,Completed
2451,7937,7311,1833,9533,2024-11-23 10:02:50,2024-11-23 10:32:50,UberPool,542.42,9.25,4.8,Cancelled
2452,6692,1043,6304,833,2024-01-13 10:17:17,2024-01-13 10:47:17,UberPool,249.86,17.6,4.97,Completed
2453,8897,8523,4702,5113,2025-01-03 17:39:16,2025-01-03 18:01:16,UberPool,549.31,7.48,4.85,Completed
2454,8428,8258,6620,4775,2025-03-08 17:04:02,2025-03-08 17:31:02,UberPool,216.61,11.62,4.98,Completed
2455,2807,1699,6831,5406,2024-10-22 13:27:19,2024-10-22 13:43:19,UberPool,420.1,9.01,4.94,Cancelled
2456,1837,3868,5621,6044,2024-05-28 07:55:21,2024-05-28 08:11:21,UberPool,287.01,2.74,4.2,Completed
2457,2994,3500,1452,1289,2025-05-09 13:11:15,2025-05-09 13:25:15,UberBlack,334.89,19.1,4.33,Completed
2458,6501,407,3516,4887,2025-04-21 08:47:40,2025-04-21 09:12:40,UberBlack,773.09,13.83,4.13,Completed
2459,8012,7965,1039,22,2025-01-09 14:18:06,2025-01-09 14:41:06,UberPool,325.45,10.59,4.76,Cancelled
2460,7190,3007,3871,4960,2025-07-10 06:13:52,2025-07-10 06:29:52,UberX,662.6,4.91,4.42,Completed
2461,7865,8457,190,270,2024-03-04 13:02:18,2024-03-04 13:28:18,UberX,151.79,16.13,4.09,Completed
2462,5390,2890,8752,6603,2023-10-23 16:28:37,2023-10-23 16:40:37,UberX,430.06,2.24,3.89,Completed
2463,8272,4471,7656,4239,2023-10-22 13:46:15,2023-10-22 14:00:15,UberPool,359.66,13.01,3.97,Completed
2464,1167,2806,6153,2057,2024-08-05 13:50:29,2024-08-05 14:25:29,UberBlack,330.63,4.64,4.85,Completed
2465,388,538,6882,1560,2024-08-09 10:47:31,2024-08-09 10:59:31,UberBlack,698.98,12.64,3.83,Completed
2466,2559,5632,7694,4648,2024-12-23 06:49:03,2024-12-23 07:28:03,UberBlack,57.35,4.69,4.45,Completed
2467,5238,3909,8464,4159,2024-02-22 03:16:13,2024-02-22 03:44:13,UberX,498.11,16.23,3.82,Completed
2468,5052,8406,6411,1022,2024-03-17 23:42:48,2024-03-18 00:15:48,UberX,266.31,8.47,4.95,Completed
2469,5204,1968,5356,5298,2024-11-23 19:57:07,2024-11-23 20:29:07,UberBlack,126.44,9.14,4.55,Completed
2470,7834,5087,5298,1908,2024-03-10 10:24:12,2024-03-10 11:09:12,UberX,55.08,6.11,3.71,No Show
2471,6545,4245,6133,8485,2023-09-02 03:44:10,2023-09-02 04:26:10,UberX,485.87,5.64,4.7,Completed
2472,7167,7254,8962,5901,2023-11-08 19:49:40,2023-11-08 20:06:40,UberPool,430.84,12.22,4.69,Completed
2473,7510,4420,7613,2420,2025-04-30 16:23:29,2025-04-30 16:58:29,UberPool,510.9,3.93,3.54,Cancelled
2474,7580,8092,1206,4866,2024-02-08 06:31:08,2024-02-08 06:36:08,UberBlack,793.26,6.41,4.07,Completed
2475,8201,8602,9856,8878,2024-05-27 01:35:55,2024-05-27 01:46:55,UberX,765.89,9.21,4.26,No Show
2476,7471,5500,5629,2439,2023-10-10 15:46:05,2023-10-10 16:08:05,UberX,714.46,18.32,4.09,Cancelled
2477,1577,565,1817,8476,2024-06-19 06:14:53,2024-06-19 06:22:53,UberBlack,443.93,16.8,4.41,Completed
2478,5234,9160,2190,1374,2025-05-18 07:14:34,2025-05-18 07:24:34,UberX,537.96,19.28,4.54,Completed
2479,7005,5093,4032,3085,2023-09-06 08:04:24,2023-09-06 08:24:24,UberBlack,471.53,9.99,4.35,Completed
2480,7260,2382,6884,9717,2024-07-28 04:40:04,2024-07-28 04:47:04,UberPool,125.95,1.49,4.06,Completed
2481,3750,5372,3222,7660,2024-04-08 01:21:00,2024-04-08 01:29:00,UberBlack,564.09,13.04,4.07,Completed
2482,8610,9974,6661,5558,2024-10-16 13:32:17,2024-10-16 13:41:17,UberBlack,719.36,18.12,4.9,Completed
2483,3016,6949,9313,6243,2024-11-28 03:56:42,2024-11-28 04:37:42,UberPool,91.68,14.64,3.77,Completed
2484,2710,9537,6481,7770,2023-11-04 10:29:15,2023-11-04 10:41:15,UberPool,190.04,11.2,4.76,Completed
2485,8158,4820,6796,955,2023-10-22 09:42:10,2023-10-22 10:19:10,UberX,779.11,16.4,3.54,Completed
2486,6971,4573,785,253,2025-04-16 11:24:52,2025-04-16 12:00:52,UberBlack,485.94,5.83,4.45,Cancelled
2487,8514,7066,5743,6259,2023-08-27 16:25:35,2023-08-27 16:47:35,UberBlack,243.71,14.13,3.97,Completed
2488,3777,9425,4045,4152,2025-05-06 08:11:08,2025-05-06 08:50:08,UberPool,717.1,11.79,3.96,Completed
2489,2111,84,2902,243,2023-09-18 13:20:27,2023-09-18 14:04:27,UberPool,382.45,8.41,3.8,Completed
2490,6190,8095,5539,9266,2025-02-11 09:33:07,2025-02-11 10:04:07,UberBlack,149.81,12.97,3.9,Completed
2491,4925,3795,2002,2505,2025-02-02 19:22:09,2025-02-02 20:01:09,UberPool,568.41,16.61,3.86,Cancelled
2492,3976,398,7558,5581,2023-08-23 17:29:01,2023-08-23 17:45:01,UberBlack,344.34,16.38,4.27,Completed
2493,9809,3740,1063,6272,2023-09-25 14:37:31,2023-09-25 15:20:31,UberBlack,127.79,5.99,4.33,Completed
2494,2140,3839,7936,6413,2025-04-14 18:39:50,2025-04-14 19:09:50,UberX,751.22,8.15,3.83,Completed
2495,1769,8522,1974,7513,2023-11-25 10:44:38,2023-11-25 10:58:38,UberX,629.49,7.42,3.76,Completed
2496,8547,4991,1938,5724,2025-03-05 09:53:18,2025-03-05 10:11:18,UberPool,184.69,13.04,4.46,Cancelled
2497,8476,9899,1766,8592,2025-07-09 00:17:51,2025-07-09 00:22:51,UberPool,444.91,6.16,3.55,Completed
2498,9943,9975,4094,9999,2025-08-04 19:45:35,2025-08-04 20:30:35,UberX,696.76,2.05,4.23,Completed
2499,9459,4211,3516,5549,2025-06-01 18:48:16,2025-06-01 18:53:16,UberPool,350.95,9.61,4.91,Cancelled
2500,522,2145,7471,5758,2024-09-27 00:27:17,2024-09-27 00:36:17,UberPool,134.85,11.63,4.15,No Show
2501,6957,9672,9125,1843,2024-01-19 03:11:16,2024-01-19 03:16:16,UberX,232.71,3.61,3.89,Completed
2502,2626,3650,9162,1358,2024-12-21 19:37:49,2024-12-21 20:02:49,UberBlack,509.58,18.38,4.64,Completed
2503,2373,1015,4259,6687,2024-07-12 04:15:47,2024-07-12 04:51:47,UberBlack,237.67,1.08,4.43,Completed
2504,4022,4926,7349,8991,2023-09-04 19:16:13,2023-09-04 19:27:13,UberX,701.02,3.22,4.06,Completed
2505,6962,3681,824,6754,2023-11-30 04:47:34,2023-11-30 05:06:34,UberPool,248.27,19.58,4.85,Completed
2506,604,3332,757,5726,2024-05-02 20:16:15,2024-05-02 20:50:15,UberBlack,189.61,8.1,3.78,No Show
2507,8358,1808,2793,3716,2025-02-20 12:44:52,2025-02-20 13:03:52,UberPool,664.4,10.24,4.13,Completed
2508,6895,9495,9020,1073,2024-06-17 11:10:08,2024-06-17 11:44:08,UberPool,630.83,11.56,3.64,Completed
2509,4053,2059,3598,5638,2023-12-19 12:24:48,2023-12-19 12:38:48,UberPool,549.55,8.7,3.71,Completed
2510,4931,2764,8123,5024,2023-08-30 11:27:09,2023-08-30 11:57:09,UberBlack,762.28,18.94,4.22,Completed
2511,1457,8034,9026,5737,2023-11-24 09:18:31,2023-11-24 09:45:31,UberX,602.53,9.87,3.81,Completed
2512,7504,9515,9822,7490,2025-07-22 07:24:22,2025-07-22 08:03:22,UberX,787.53,11.62,4.26,Cancelled
2513,7595,1595,8389,6849,2025-01-29 10:41:00,2025-01-29 11:16:00,UberX,512.92,12.7,4.84,Completed
2514,9383,3613,4931,9747,2024-09-24 20:53:48,2024-09-24 21:35:48,UberPool,547.6,4.52,3.7,Completed
2515,2672,5177,1988,1013,2025-04-28 23:30:26,2025-04-28 23:54:26,UberX,455.28,3.25,4.73,Cancelled
2516,1512,8620,3972,8748,2024-02-01 14:39:45,2024-02-01 15:21:45,UberX,594.88,5.63,3.82,Completed
2517,9438,4719,2223,3526,2025-04-27 04:53:26,2025-04-27 05:18:26,UberBlack,571.47,15.58,4.62,Completed
2518,1881,7902,728,4568,2024-05-14 05:35:49,2024-05-14 05:46:49,UberX,398.62,16.31,4.33,Completed
2519,98,1676,4096,111,2024-06-14 15:41:09,2024-06-14 15:50:09,UberX,358.83,15.04,3.54,No Show
2520,6653,7582,2121,1891,2023-11-13 12:27:43,2023-11-13 12:39:43,UberBlack,446.22,1.39,4.42,Completed
2521,9647,8198,1310,1767,2024-12-09 14:39:30,2024-12-09 15:03:30,UberX,535.06,2.33,4.85,Completed
2522,1,2793,6157,2403,2023-09-16 18:56:21,2023-09-16 19:17:21,UberX,748.92,11.03,4.63,Completed
2523,6964,6735,4779,1296,2024-03-24 04:56:32,2024-03-24 05:22:32,UberX,666.35,12.5,4.05,Completed
2524,6416,5378,8633,1421,2024-01-22 13:28:21,2024-01-22 13:37:21,UberPool,535.59,5.22,4.01,Completed
2525,3636,9821,1537,4247,2025-02-06 21:36:14,2025-02-06 22:18:14,UberX,224.25,18.0,4.28,Completed
2526,3372,2546,6014,9989,2024-08-31 19:51:01,2024-08-31 20:21:01,UberBlack,231.65,10.09,4.94,Completed
2527,2710,6940,4426,7286,2024-10-30 14:06:28,2024-10-30 14:17:28,UberBlack,721.64,5.44,3.64,Completed
2528,7360,2743,7245,3264,2024-12-14 23:31:35,2024-12-14 23:36:35,UberBlack,458.13,3.57,3.88,Completed
2529,4714,6397,8603,662,2024-04-30 12:36:39,2024-04-30 12:41:39,UberX,713.74,13.63,4.03,No Show
2530,140,4698,7070,4410,2023-09-15 15:38:29,2023-09-15 16:23:29,UberPool,765.97,13.72,4.18,Completed
2531,8120,1017,2392,7933,2023-09-18 18:26:09,2023-09-18 19:02:09,UberPool,736.3,15.35,3.74,Completed
2532,3315,2105,6283,5317,2024-04-21 00:07:54,2024-04-21 00:33:54,UberPool,376.56,3.06,4.38,Completed
2533,6075,1142,19,3584,2024-03-06 01:50:03,2024-03-06 02:30:03,UberX,186.81,5.52,4.38,Completed
2534,3665,8260,5069,3300,2023-09-27 20:14:48,2023-09-27 20:43:48,UberPool,253.87,8.02,4.14,Completed
2535,6280,715,6987,9354,2024-01-22 12:04:51,2024-01-22 12:29:51,UberBlack,462.04,6.45,4.42,Completed
2536,6761,6330,4939,5101,2023-09-27 06:14:56,2023-09-27 06:45:56,UberX,687.98,7.3,3.64,Completed
2537,3808,2467,825,208,2024-06-02 14:12:52,2024-06-02 14:25:52,UberX,444.31,18.86,3.92,No Show
2538,8819,2014,4372,4862,2024-04-08 05:46:02,2024-04-08 06:12:02,UberX,295.96,10.03,4.76,Completed
2539,2350,8394,8927,332,2024-09-17 07:53:37,2024-09-17 08:10:37,UberBlack,583.89,14.0,3.9,No Show
2540,1109,186,61,5390,2025-02-10 21:41:15,2025-02-10 22:13:15,UberBlack,447.84,18.72,4.21,Completed
2541,4231,7002,9982,6171,2024-07-31 01:25:45,2024-07-31 01:49:45,UberBlack,276.1,3.9,4.92,Completed
2542,6762,9534,8576,9944,2025-04-04 06:41:32,2025-04-04 06:56:32,UberPool,571.31,11.71,4.38,Completed
2543,3852,9504,4808,8193,2023-11-05 19:19:28,2023-11-05 19:44:28,UberX,514.79,17.21,4.21,Completed
2544,1446,3286,5176,2076,2023-12-01 03:07:35,2023-12-01 03:37:35,UberBlack,75.0,19.87,4.39,Completed
2545,7581,5128,5227,8685,2023-09-10 19:38:26,2023-09-10 19:50:26,UberX,796.34,2.47,4.05,Completed
2546,1087,5857,2943,4279,2024-05-06 08:49:37,2024-05-06 09:17:37,UberPool,417.68,13.89,4.55,Completed
2547,972,612,2404,68,2023-09-16 05:06:32,2023-09-16 05:25:32,UberBlack,176.06,10.39,4.47,Completed
2548,9476,8501,6298,1112,2023-10-29 18:51:33,2023-10-29 19:26:33,UberX,444.98,16.15,4.49,Completed
2549,993,6072,9801,1708,2023-11-14 18:32:13,2023-11-14 19:00:13,UberPool,590.14,9.59,3.74,Cancelled
2550,3998,3018,2211,6584,2023-11-27 16:04:16,2023-11-27 16:11:16,UberPool,117.58,6.44,4.09,No Show
