performance_id,driver_id,trip_count,average_rating,cancellation_rate,complaints_count,created_at
3458,3458,907,4.62,0.15,1,26-03-2025 3.50
3461,3461,666,4.91,0.01,6,29-04-2025 20.16
3462,3462,663,4.21,0.14,1,16-12-2024 20.18
3463,3463,809,3.84,0.06,7,01-02-2025 15.26
3466,3466,739,4.24,0.13,5,26-02-2025 17.49
3468,3468,180,4.3,0.01,15,05-10-2024 15.28
3469,3469,893,4.38,0.07,5,11-05-2025 7.07
3471,3471,703,4.63,0.02,20,18-03-2025 6.44
3472,3472,336,4.33,0.13,13,01-07-2025 4.00
3473,3473,441,4.27,0.06,2,16-11-2024 17.20
3478,3478,576,4.6,0.04,15,21-05-2025 15.47
3479,3479,976,4.67,0.08,14,24-04-2025 9.51
3480,3480,908,4.79,0.07,15,08-09-2024 9.00
3484,3484,370,4.07,0.04,18,30-04-2025 11.11
3486,3486,794,4.64,0.12,3,26-07-2025 5.41
3488,3488,261,4.54,0.02,12,27-06-2025 13.18
3489,3489,788,4.43,0.04,2,08-06-2025 5.45
3490,3490,408,4.34,0.07,0,25-07-2025 22.59
3495,3495,760,4.72,0.13,2,16-06-2025 4.44
3498,3498,747,3.98,0.08,13,27-05-2025 3.06
3499,3499,762,4.28,0.11,14,23-06-2025 17.55
3500,3500,806,4.09,0.06,19,04-05-2025 5.30
3503,3503,121,4.31,0.12,17,02-04-2025 14.30
3504,3504,733,4.87,0.07,17,27-03-2025 11.30
3506,3506,256,4.3,0.07,10,02-02-2025 21.13
3507,3507,449,3.84,0.14,17,09-01-2025 8.44
3508,3508,588,3.88,0.02,6,06-12-2024 10.43
3511,3511,869,3.92,0.08,10,01-05-2025 15.40
3512,3512,286,4.15,0.07,10,04-11-2024 4.11
3515,3515,517,3.95,0.04,18,02-07-2025 7.55
3516,3516,324,4.37,0.01,10,25-08-2024 7.10
3518,3518,587,3.9,0.02,13,17-04-2025 0.57
3519,3519,401,4.03,0.13,13,14-11-2024 5.22
3520,3520,245,4.69,0.02,3,24-02-2025 9.18
3523,3523,203,4.09,0.13,15,07-10-2024 10.40
3524,3524,336,4.7,0.14,12,28-01-2025 8.31
3525,3525,261,4.86,0.12,20,01-05-2025 2.47
3526,3526,690,4.6,0.05,14,26-09-2024 23.47
3527,3527,133,4.54,0.08,4,08-09-2024 14.57
3528,3528,153,4.78,0.03,3,13-12-2024 14.23
3531,3531,921,4.2,0.01,7,18-12-2024 7.07
3532,3532,955,3.9,0.14,20,23-08-2024 0.21
3536,3536,929,4.76,0.03,15,27-05-2025 9.23
3537,3537,745,4.75,0.05,19,17-10-2024 14.06
3541,3541,290,4.13,0.08,20,22-03-2025 1.06
3542,3542,178,3.92,0.07,20,09-04-2025 11.43
3545,3545,922,4.01,0.13,16,20-01-2025 3.15
3547,3547,705,3.87,0.13,20,04-05-2025 6.43
3549,3549,959,4.13,0.08,6,16-02-2025 3.51
3553,3553,711,4.06,0.14,20,07-05-2025 23.15
3554,3554,624,4.97,0.11,5,15-08-2024 9.05
3556,3556,291,4.05,0.11,4,21-09-2024 20.11
3557,3557,128,4.67,0.08,8,01-09-2024 0.34
3561,3561,500,4.25,0.13,2,10-01-2025 18.02
3562,3562,862,4.78,0,2,08-03-2025 14.12
3565,3565,474,4.08,0.04,13,30-09-2024 21.07
3566,3566,881,4.25,0.08,18,03-09-2024 6.56
3567,3567,825,4.75,0.06,3,02-03-2025 17.10
3572,3572,231,4.16,0.04,15,25-07-2025 6.59
3575,3575,307,4.01,0.13,19,24-07-2025 10.31
3578,3578,818,4.11,0.12,6,28-01-2025 3.49
3579,3579,390,4.12,0.11,2,11-11-2024 12.32
3580,3580,542,4.55,0.13,6,18-08-2024 21.51
3583,3583,398,4.29,0.07,0,09-07-2025 21.18
3584,3584,443,4.59,0.13,4,02-01-2025 20.57
3586,3586,502,4.95,0.12,9,17-05-2025 23.18
3587,3587,652,4.4,0.08,15,10-07-2025 1.32
3588,3588,857,3.96,0.03,2,12-11-2024 21.27
3593,3593,460,4.79,0.07,11,13-03-2025 16.28
3594,3594,648,4.68,0.14,15,03-10-2024 18.30
3596,3596,193,4.03,0.08,5,13-05-2025 6.24
3597,3597,891,4.77,0.02,5,09-10-2024 9.06
3598,3598,729,4.32,0.05,11,20-08-2024 0.48
3600,3600,757,4.67,0.14,11,27-01-2025 3.05
3601,3601,553,3.93,0.11,20,09-11-2024 3.56
3602,3602,850,4.99,0.1,16,06-06-2025 12.48
3603,3603,585,3.82,0.07,12,27-12-2024 20.50
3605,3605,594,4.76,0.13,4,17-04-2025 12.44
3606,3606,374,4.73,0,3,07-04-2025 5.08
3610,3610,809,4.28,0,0,26-12-2024 12.43
3612,3612,712,3.88,0.09,7,04-01-2025 10.01
3613,3613,167,3.96,0.05,19,23-09-2024 7.49
3614,3614,750,3.84,0.06,12,19-08-2024 11.44
3615,3615,307,4.93,0.12,12,24-09-2024 18.28
3616,3616,522,4.15,0,12,28-04-2025 6.50
3618,3618,496,4.18,0.06,18,14-04-2025 23.04
3621,3621,345,4.53,0,2,23-09-2024 1.12
3626,3626,708,4.83,0.06,18,20-03-2025 7.26
3627,3627,996,4.53,0.07,12,10-11-2024 15.53
3628,3628,189,4.27,0.11,8,16-03-2025 15.59
3629,3629,144,4.89,0.14,18,22-11-2024 10.36
3633,3633,324,4.68,0.11,8,25-06-2025 13.37
3634,3634,987,4.59,0.14,13,26-12-2024 13.44
3637,3637,483,4.39,0.08,7,11-09-2024 0.49
3640,3640,832,4.55,0.05,20,18-10-2024 23.49
3642,3642,114,4.65,0.14,1,07-04-2025 9.00
3643,3643,342,4.67,0.02,12,01-09-2024 10.46
3645,3645,926,4.72,0.15,6,25-03-2025 16.10
3648,3648,136,4.43,0.1,2,03-08-2025 15.30
3650,3650,674,3.99,0.02,16,03-03-2025 11.52
3651,3651,205,3.87,0.05,2,15-06-2025 10.15
3655,3655,352,4.51,0.12,12,18-03-2025 0.00
3656,3656,837,4.29,0.06,4,19-11-2024 9.57
3657,3657,554,3.92,0.01,7,19-04-2025 23.18
3658,3658,852,4.92,0.14,2,09-04-2025 10.39
3660,3660,575,4.73,0.06,4,18-04-2025 14.52
3662,3662,147,4.15,0.01,6,25-02-2025 0.31
3664,3664,659,3.81,0.09,7,23-05-2025 4.44
3666,3666,204,3.93,0.08,20,02-12-2024 21.04
3668,3668,203,4.22,0.08,11,25-05-2025 1.39
3671,3671,510,4.93,0.12,16,14-07-2025 4.24
3675,3675,483,4.45,0.05,11,01-08-2025 8.02
3677,3677,148,4.39,0.14,19,07-02-2025 16.54
3678,3678,672,4.94,0.02,9,13-07-2025 7.21
3681,3681,618,4.74,0.12,19,05-04-2025 15.39
3684,3684,522,3.82,0.05,17,03-05-2025 7.04
3685,3685,650,4.53,0.07,12,25-04-2025 0.19
3686,3686,245,4.58,0.09,0,12-07-2025 18.31
3687,3687,215,3.82,0.1,17,20-04-2025 14.03
3690,3690,822,4.16,0.1,0,21-08-2024 3.40
3691,3691,426,4.81,0.11,18,06-05-2025 9.05
3693,3693,800,3.92,0.02,17,03-02-2025 12.52
3695,3695,499,3.86,0.04,17,30-08-2024 6.07
3696,3696,749,3.87,0.12,4,05-05-2025 22.06
3697,3697,402,4.74,0.13,19,13-02-2025 3.07
3698,3698,140,3.84,0.02,9,06-11-2024 5.59
3699,3699,505,4.99,0.11,4,11-06-2025 10.05
3706,3706,408,4.83,0.11,9,11-08-2024 21.18
3708,3708,103,4.13,0.03,0,20-04-2025 14.29
3710,3710,418,4.19,0.04,8,14-10-2024 19.03
3713,3713,251,4.14,0.11,6,07-09-2024 4.41
3716,3716,256,4.44,0.05,11,21-12-2024 5.43
3717,3717,826,3.96,0.01,5,08-01-2025 16.55
3718,3718,191,4.51,0.03,4,11-05-2025 18.05
3720,3720,312,4.01,0.14,9,16-08-2024 11.14
3721,3721,229,4.37,0.03,4,14-09-2024 8.59
3722,3722,952,4.94,0.05,2,23-10-2024 10.13
3723,3723,371,4.22,0,5,20-05-2025 5.33
3724,3724,942,4.36,0.05,6,20-03-2025 21.00
3727,3727,791,4.88,0.14,8,22-03-2025 0.56
3729,3729,115,4,0,17,11-11-2024 21.58
3731,3731,510,4.5,0.02,7,16-07-2025 15.49
3732,3732,266,4.75,0.12,12,19-06-2025 4.16
3735,3735,884,4.65,0.05,10,21-05-2025 3.15
3738,3738,350,4.58,0.03,7,04-02-2025 7.11
3739,3739,345,4.66,0.1,15,08-01-2025 20.27
3740,3740,339,4.2,0.11,0,14-12-2024 4.09
3741,3741,812,4.1,0.14,5,29-03-2025 13.37
3742,3742,152,4.79,0.05,8,18-02-2025 18.23
3747,3747,477,4.66,0.15,3,20-11-2024 23.52
3748,3748,431,3.94,0.03,17,18-12-2024 21.02
3749,3749,827,4.76,0.03,15,30-01-2025 19.03
3752,3752,211,4.78,0.01,15,07-01-2025 11.25
3753,3753,762,4.1,0.13,19,06-10-2024 3.24
3756,3756,975,3.85,0.02,1,31-08-2024 2.50
3760,3760,189,3.8,0.04,20,04-05-2025 18.49
3761,3761,536,4.17,0.11,3,04-04-2025 23.38
3762,3762,429,4.92,0.1,18,21-08-2024 16.54
3764,3764,687,4.44,0.07,14,15-04-2025 15.49
3770,3770,331,4.22,0.04,3,05-12-2024 3.12
3771,3771,734,4.6,0.11,6,05-10-2024 10.43
3772,3772,276,3.92,0.08,0,16-08-2024 18.07
3774,3774,475,4.7,0.01,19,19-01-2025 23.23
3776,3776,902,4.65,0.04,9,01-03-2025 1.11
3778,3778,947,4.07,0.1,1,20-09-2024 12.54
3779,3779,993,4.21,0.09,11,03-07-2025 5.38
3781,3781,893,3.97,0.1,4,09-08-2024 22.05
3782,3782,643,4.48,0.09,11,01-08-2025 0.02
3784,3784,798,4.38,0.08,0,05-06-2025 5.41
3786,3786,244,4.04,0.02,12,08-05-2025 2.50
3787,3787,294,4.14,0.12,0,14-01-2025 10.07
3788,3788,649,4.06,0.14,3,21-03-2025 19.15
3789,3789,937,4.62,0.02,7,19-06-2025 3.53
3792,3792,118,4.15,0.06,5,15-01-2025 9.06
3793,3793,853,4,0.01,8,14-09-2024 0.07
3794,3794,149,4.16,0.03,11,19-10-2024 11.02
3795,3795,686,3.83,0.07,4,06-03-2025 10.43
3798,3798,232,4.52,0,20,17-06-2025 12.16
3799,3799,813,4.81,0.02,11,23-01-2025 11.46
3800,3800,358,4.93,0.07,6,31-05-2025 10.02
3801,3801,789,4,0.12,5,07-11-2024 14.07
3802,3802,676,4.35,0.09,11,24-04-2025 17.53
3804,3804,749,4.51,0.13,3,19-07-2025 4.15
3805,3805,252,4.58,0.04,1,12-05-2025 5.25
3806,3806,192,4.18,0.02,2,15-04-2025 4.45
3807,3807,953,4.03,0.03,14,24-11-2024 4.55
3809,3809,393,4.55,0.03,14,31-10-2024 4.47
3811,3811,743,4.42,0.09,18,08-12-2024 11.16
3813,3813,548,3.99,0.09,18,05-06-2025 7.14
3814,3814,534,4.56,0.14,18,06-02-2025 21.28
3816,3816,255,4.19,0.03,11,02-07-2025 11.28
3817,3817,461,3.96,0.11,6,03-09-2024 22.15
3819,3819,906,4.82,0.08,10,02-05-2025 2.50
3820,3820,702,4.69,0.09,18,09-09-2024 20.49
3822,3822,621,4.1,0.08,14,08-06-2025 18.08
3824,3824,353,4.03,0.1,20,09-07-2025 22.51
3826,3826,978,4.21,0.13,0,21-07-2025 0.41
3829,3829,827,4,0.15,10,12-08-2024 20.07
3831,3831,604,4.07,0.08,11,10-05-2025 10.12
3833,3833,136,4.95,0.14,10,22-09-2024 9.04
3835,3835,261,4,0.08,7,22-05-2025 17.07
3836,3836,546,3.92,0.05,10,01-11-2024 14.31
3837,3837,327,4.68,0.08,8,03-12-2024 23.11
3838,3838,313,4.15,0.11,10,21-01-2025 23.47
3839,3839,845,4.71,0.06,4,29-01-2025 15.17
3840,3840,873,4.72,0.15,0,28-04-2025 21.59
3841,3841,721,3.82,0.08,12,24-08-2024 4.01
3842,3842,119,4.74,0.05,1,21-11-2024 18.43
3843,3843,645,4.6,0.09,11,03-02-2025 7.45
3846,3846,943,4.45,0.15,11,12-05-2025 2.21
3848,3848,700,4.1,0,20,26-09-2024 12.05
3850,3850,206,4.64,0.09,20,19-04-2025 21.07
3851,3851,405,4.3,0.09,0,14-03-2025 23.59
3853,3853,231,3.83,0.11,16,24-08-2024 8.16
3855,3855,365,3.92,0.15,0,10-06-2025 8.37
3856,3856,869,4.68,0.14,2,07-10-2024 4.52
3857,3857,780,4.77,0.14,6,18-10-2024 19.57
3860,3860,549,4.41,0.1,17,06-06-2025 0.18
3861,3861,729,3.93,0.02,2,22-02-2025 1.57
3863,3863,835,3.94,0.15,16,03-03-2025 12.13
3865,3865,949,4.26,0.06,18,23-06-2025 8.08
3867,3867,923,4.93,0.09,15,11-09-2024 9.26
3868,3868,101,4.02,0.08,15,13-04-2025 16.11
3869,3869,918,4.57,0.09,7,27-10-2024 22.30
3870,3870,384,4.96,0.12,3,12-03-2025 20.39
3872,3872,870,3.9,0.11,7,10-05-2025 10.16
3873,3873,570,4.65,0.01,0,27-10-2024 17.26
3874,3874,454,4.42,0.09,5,24-01-2025 19.36
3875,3875,607,4.47,0.13,2,25-09-2024 17.35
3877,3877,949,4.39,0.01,9,12-03-2025 4.17
3879,3879,854,4.67,0.09,13,25-03-2025 17.03
3881,3881,850,4.04,0.01,20,04-03-2025 5.02
3888,3888,390,4.33,0.13,0,18-09-2024 19.12
3890,3890,782,4.21,0.02,12,09-03-2025 9.52
3891,3891,726,4.25,0.05,3,11-02-2025 9.07
3894,3894,972,4.57,0.05,1,04-01-2025 13.13
3895,3895,285,3.89,0.08,17,09-11-2024 17.42
3896,3896,860,4.28,0.13,14,08-10-2024 9.52
3897,3897,155,4.64,0.09,5,06-07-2025 18.14
3901,3901,708,3.84,0.13,19,01-10-2024 16.27
3903,3903,500,4.6,0.14,0,22-07-2025 5.38
3907,3907,199,3.93,0.15,15,24-07-2025 16.35
3908,3908,298,4.43,0.08,16,15-04-2025 9.02
3909,3909,627,4.12,0.09,15,13-09-2024 1.34
3910,3910,907,4.86,0.05,9,03-07-2025 8.42
3914,3914,419,4.89,0.01,14,24-08-2024 5.59
3915,3915,370,3.85,0.04,7,24-02-2025 14.12
3916,3916,877,3.9,0.06,16,31-07-2025 12.44
3917,3917,782,4.89,0.05,19,20-05-2025 5.39
3918,3918,581,4.12,0.04,19,07-09-2024 22.25
3919,3919,680,4.36,0.02,4,04-07-2025 1.51
3923,3923,154,4.37,0.01,17,27-06-2025 14.08
3926,3926,679,4.13,0.06,7,16-05-2025 1.18
3928,3928,700,4.87,0.04,9,21-11-2024 1.18
3929,3929,797,4.23,0.13,6,14-11-2024 17.30
3931,3931,929,4.27,0.05,3,22-08-2024 5.52
3933,3933,563,4.16,0.06,13,23-06-2025 19.17
3934,3934,739,4.53,0.07,13,23-03-2025 21.37
3935,3935,107,4.5,0.12,6,20-06-2025 9.32
3936,3936,773,4.95,0.15,8,26-10-2024 22.01
3941,3941,409,4.94,0.12,15,15-07-2025 14.33
3943,3943,465,4.61,0.1,1,13-08-2024 8.57
3944,3944,546,4.04,0.05,13,12-01-2025 2.56
3945,3945,404,4.01,0.04,19,24-07-2025 23.13
3946,3946,544,4.15,0.1,16,06-06-2025 21.02
3948,3948,464,4.79,0.06,6,13-03-2025 21.49
3950,3950,764,4.09,0.13,18,28-04-2025 18.38
3952,3952,650,4.89,0.04,8,18-11-2024 11.08
3953,3953,648,4.13,0.06,20,04-03-2025 11.23
3957,3957,957,4.28,0.06,20,11-10-2024 4.03
3958,3958,968,4.04,0.08,13,06-06-2025 10.55
3961,3961,110,4.18,0.1,10,08-02-2025 6.28
3962,3962,526,3.88,0.11,19,27-05-2025 7.44
3964,3964,393,4.71,0.08,15,24-09-2024 2.09
3966,3966,444,4.55,0.01,3,20-04-2025 6.49
3968,3968,434,4.94,0.1,3,05-09-2024 12.12
3969,3969,535,4.48,0.1,5,11-11-2024 20.34
3973,3973,798,4.09,0.02,11,21-06-2025 15.42
3979,3979,782,4.15,0.08,18,17-02-2025 15.03
3981,3981,531,3.86,0.05,15,24-11-2024 7.40
3982,3982,810,4.23,0.14,3,02-01-2025 11.26
3983,3983,124,4.5,0.03,0,06-11-2024 6.27
3984,3984,849,4.87,0.13,0,26-11-2024 7.46
3985,3985,940,4.1,0.11,7,06-01-2025 6.57
3987,3987,149,4.17,0.14,8,11-10-2024 20.36
3988,3988,349,4.58,0.09,4,27-01-2025 0.58
3991,3991,782,4.44,0.11,18,05-06-2025 6.49
3992,3992,911,4.23,0.13,0,05-02-2025 11.33
3997,3997,244,4.98,0.09,10,08-09-2024 19.56
4000,4000,475,4.71,0.1,2,11-11-2024 18.24
4002,4002,892,4.78,0.03,18,01-06-2025 18.52
4004,4004,153,4.21,0.12,9,04-10-2024 16.16
4006,4006,215,4.76,0.13,12,19-12-2024 7.16
4007,4007,626,4.12,0.09,13,30-11-2024 3.00
4008,4008,877,4.27,0.13,6,21-07-2025 9.13
4010,4010,874,4.52,0.1,6,01-06-2025 0.32
4011,4011,927,4.92,0.15,1,01-01-2025 21.58
4014,4014,796,4.46,0.14,5,26-04-2025 11.55
4018,4018,949,4.44,0.06,3,29-06-2025 15.23
4021,4021,553,4.52,0.15,10,29-06-2025 19.36
4025,4025,133,4.21,0.05,16,02-07-2025 18.23
4026,4026,436,3.92,0.06,2,07-11-2024 9.27
4027,4027,384,4.45,0.03,17,02-11-2024 13.06
4028,4028,106,4.75,0.09,6,24-08-2024 17.27
4029,4029,872,3.91,0.08,4,12-02-2025 21.19
4035,4035,263,4.75,0.03,5,23-09-2024 2.14
4036,4036,539,4.41,0.12,16,03-02-2025 20.50
4037,4037,176,4.35,0.15,7,15-04-2025 22.21
4041,4041,974,4.34,0.02,17,26-10-2024 11.43
4042,4042,177,4.35,0.05,10,24-07-2025 8.22
4044,4044,946,4.69,0.15,1,30-08-2024 12.07
4045,4045,716,4.91,0.13,13,26-09-2024 0.38
4046,4046,144,4.16,0.06,12,19-05-2025 18.59
4050,4050,846,4.51,0.06,13,06-06-2025 17.19
4054,4054,690,4.2,0.13,4,15-12-2024 16.26
4055,4055,876,4.68,0.08,6,20-01-2025 3.58
4056,4056,260,3.98,0.11,13,13-03-2025 16.08
4057,4057,128,4.02,0.11,14,05-07-2025 19.48
4059,4059,230,4.11,0.12,11,04-08-2025 9.51
4060,4060,871,4.96,0.09,14,03-06-2025 6.18
4064,4064,133,4.6,0.05,12,03-01-2025 4.11
4065,4065,849,3.86,0.11,9,01-01-2025 11.14
4066,4066,767,4.38,0.01,0,10-09-2024 18.07
4069,4069,556,3.98,0.05,9,08-05-2025 1.33
4071,4071,217,4.24,0.05,2,23-11-2024 18.50
4073,4073,634,4.44,0.09,16,03-01-2025 15.34
4077,4077,623,4.33,0.02,16,17-07-2025 16.05
4078,4078,382,4.35,0.15,3,15-07-2025 1.52
4086,4086,888,4.38,0.1,5,28-03-2025 4.29
4087,4087,819,4.33,0.05,2,17-07-2025 21.34
4089,4089,802,4.97,0.05,2,21-12-2024 2.01
4093,4093,320,4.52,0.1,17,03-01-2025 14.09
4094,4094,836,4.68,0.05,0,16-09-2024 19.00
4095,4095,797,4.35,0.02,1,12-11-2024 22.33
4098,4098,370,4.06,0.1,0,07-10-2024 18.21
4099,4099,907,4.68,0.12,7,25-04-2025 18.45
4102,4102,110,4.57,0.12,20,04-01-2025 5.49
4105,4105,359,4.02,0.02,3,15-06-2025 3.47
4106,4106,425,3.82,0.07,12,12-01-2025 19.53
4107,4107,112,4.21,0.05,9,12-04-2025 4.52
4108,4108,409,3.82,0.01,6,15-05-2025 13.08
4109,4109,909,4.51,0.12,4,07-04-2025 16.40
4110,4110,768,3.97,0.08,8,11-04-2025 13.19
4111,4111,344,4.16,0.02,5,28-08-2024 19.13
4114,4114,454,4.52,0.01,7,20-07-2025 23.23
4115,4115,142,3.87,0.08,13,04-12-2024 21.07
4116,4116,319,4.64,0.07,5,01-11-2024 22.11
4117,4117,435,4.9,0.04,13,16-10-2024 23.02
4119,4119,786,4.3,0.13,7,20-05-2025 19.15
4122,4122,945,4.93,0.06,4,13-03-2025 11.52
4123,4123,219,4,0.13,4,09-10-2024 20.08
4125,4125,109,4.43,0.04,19,12-05-2025 4.14
4126,4126,858,4.1,0.03,4,08-08-2024 3.12
4127,4127,727,4.38,0,11,24-10-2024 11.41
4128,4128,161,4.25,0.14,15,29-10-2024 10.28
4129,4129,124,4.82,0.04,12,11-05-2025 13.28
4130,4130,374,4.08,0.13,20,06-08-2024 14.55
4138,4138,517,4.63,0,13,10-08-2024 23.25
4141,4141,528,4.32,0.11,14,25-03-2025 5.20
4142,4142,277,4.51,0.13,12,27-02-2025 21.06
4144,4144,347,4.53,0.09,10,23-03-2025 16.48
4145,4145,239,4.02,0.06,11,06-06-2025 1.16
4146,4146,189,4.72,0.07,3,03-06-2025 19.25
4147,4147,790,4.16,0.04,0,01-03-2025 1.18
4153,4153,957,4.97,0.14,5,31-03-2025 17.33
4154,4154,923,3.81,0.11,0,23-10-2024 16.34
4155,4155,210,4.96,0.08,16,21-03-2025 15.48
4156,4156,880,4.43,0.08,4,08-01-2025 22.22
4158,4158,311,3.96,0.09,9,09-06-2025 21.46
4163,4163,827,4.31,0.05,7,17-09-2024 21.25
4165,4165,896,4.21,0.12,6,25-07-2025 14.33
4166,4166,727,4.91,0.02,6,11-12-2024 8.37
4170,4170,1000,4.49,0,7,09-02-2025 11.35
4173,4173,912,4.33,0.14,5,03-12-2024 11.00
4174,4174,506,4.77,0.08,6,25-11-2024 5.54
4175,4175,518,3.9,0.08,11,30-10-2024 12.57
4176,4176,196,4.33,0.04,13,19-05-2025 13.54
4180,4180,106,4.07,0.07,1,15-11-2024 4.28
4183,4183,127,4.96,0.12,8,23-09-2024 2.08
4188,4188,192,3.91,0.07,6,07-03-2025 1.51
4189,4189,130,4.38,0.01,16,25-02-2025 23.05
4191,4191,905,4.89,0.01,3,10-09-2024 14.31
4195,4195,845,4.55,0.1,7,22-07-2025 3.52
4197,4197,152,4.11,0.05,6,07-07-2025 14.14
4199,4199,405,4.46,0.08,9,12-04-2025 11.19
4204,4204,551,4.25,0.15,11,22-06-2025 12.56
4205,4205,978,4.84,0.12,17,02-06-2025 8.52
4206,4206,682,4.23,0.12,9,21-09-2024 14.45
4208,4208,932,4.97,0.01,20,18-02-2025 19.56
4209,4209,758,4.3,0.11,8,02-12-2024 14.06
4210,4210,406,3.91,0.02,4,11-07-2025 5.01
4211,4211,465,4.3,0.02,13,06-01-2025 21.16
4213,4213,885,3.92,0.04,15,19-06-2025 20.04
4218,4218,855,4.62,0.14,14,30-04-2025 8.48
4220,4220,939,4.26,0.04,8,27-04-2025 2.05
4223,4223,452,4.44,0.06,10,13-10-2024 18.54
4224,4224,227,4.49,0.02,17,20-03-2025 2.17
4225,4225,947,4.79,0.06,11,16-02-2025 18.40
4228,4228,412,3.8,0.03,5,04-05-2025 8.57
4229,4229,429,4.57,0.01,3,14-05-2025 22.15
4232,4232,588,4.64,0.03,1,15-04-2025 19.51
4234,4234,730,4.85,0.03,6,11-10-2024 18.27
4235,4235,176,4.13,0.11,3,10-08-2024 7.16
4239,4239,360,4.19,0.12,18,17-09-2024 1.08
4242,4242,996,3.98,0.07,19,24-08-2024 12.52
4243,4243,205,4.93,0.06,0,10-07-2025 22.41
4245,4245,252,4.3,0.1,6,11-02-2025 8.49
4246,4246,404,4.4,0.09,0,22-09-2024 16.46
4252,4252,670,4.11,0.07,6,13-10-2024 4.17
4255,4255,105,3.98,0.11,13,18-04-2025 1.47
4259,4259,159,4.7,0.02,19,01-03-2025 1.43
4266,4266,652,4.54,0.05,4,01-02-2025 13.24
4268,4268,128,4.13,0.07,0,18-09-2024 16.14
4271,4271,279,4.25,0.03,7,22-05-2025 20.55
4273,4273,536,4.93,0.13,2,01-06-2025 5.48
4277,4277,306,4.7,0.14,19,04-09-2024 18.38
4280,4280,834,4.03,0.01,16,12-01-2025 13.57
4281,4281,997,4.48,0.11,14,23-11-2024 21.52
4284,4284,434,4.13,0.1,20,27-02-2025 0.20
4287,4287,965,4.15,0.02,5,21-02-2025 4.16
4288,4288,842,4.96,0.13,20,16-04-2025 5.58
4289,4289,952,4.22,0.11,9,28-05-2025 19.53
4293,4293,664,4.88,0.11,19,09-02-2025 16.56
4294,4294,109,4.69,0.07,7,06-03-2025 7.45
4297,4297,221,4.84,0.13,17,25-04-2025 14.41
4299,4299,844,4.48,0.06,6,28-03-2025 14.47
4301,4301,667,4.33,0.1,0,27-02-2025 3.39
4303,4303,185,3.97,0.11,7,25-06-2025 14.03
4304,4304,993,4.75,0.05,19,03-11-2024 8.44
4306,4306,124,4.28,0.06,9,31-10-2024 14.44
4310,4310,649,4.88,0.09,0,12-04-2025 15.45
4311,4311,781,4.2,0.04,0,09-02-2025 23.43
4312,4312,730,3.8,0.03,19,01-11-2024 1.58
4320,4320,823,4.57,0.08,14,31-05-2025 4.32
4325,4325,180,4.02,0.09,19,14-10-2024 11.36
4326,4326,762,4.31,0.13,15,16-08-2024 21.46
4327,4327,484,4.49,0.04,9,14-06-2025 15.19
4329,4329,854,4.97,0.12,12,14-10-2024 6.26
4331,4331,660,4.06,0.05,19,21-12-2024 23.11
4332,4332,245,4.33,0.12,14,25-10-2024 10.15
4333,4333,760,4.37,0.1,3,11-12-2024 14.47
4334,4334,559,4.95,0.11,11,02-11-2024 13.39
4338,4338,750,4.92,0.07,14,31-03-2025 14.06
4339,4339,547,4.89,0.1,16,14-07-2025 15.02
4340,4340,590,4.89,0,15,12-01-2025 22.06
4341,4341,100,4.66,0.04,4,05-12-2024 9.21
4342,4342,650,4.13,0.15,2,23-05-2025 3.44
4343,4343,729,3.99,0.13,17,19-04-2025 19.41
4346,4346,751,4.72,0.06,7,23-07-2025 20.15
4347,4347,492,3.96,0.09,16,22-11-2024 1.45
4348,4348,947,4.4,0,19,07-08-2024 6.23
4349,4349,933,4.53,0.04,6,11-10-2024 7.30
4350,4350,545,4.45,0,18,03-05-2025 5.08
4353,4353,134,4.47,0.05,1,02-02-2025 5.08
4355,4355,854,4.5,0.14,16,18-07-2025 3.09
4356,4356,771,4.94,0.07,1,27-02-2025 20.22
4357,4357,666,4.53,0.07,7,11-01-2025 17.04
4359,4359,660,3.87,0.12,16,20-06-2025 9.40
4363,4363,738,4.65,0.13,1,28-06-2025 22.38
4364,4364,187,4.12,0.11,12,10-12-2024 16.31
4365,4365,824,4.32,0.05,11,26-04-2025 7.25
4368,4368,624,4.76,0.05,0,29-05-2025 2.25
4372,4372,519,4.07,0.09,4,13-01-2025 11.59
4373,4373,407,4.9,0.11,6,20-08-2024 23.32
4374,4374,657,4.21,0.13,6,12-02-2025 15.34
4376,4376,590,4.72,0.04,17,20-11-2024 1.12
4377,4377,335,4.45,0.12,4,02-09-2024 12.51
4378,4378,695,4.71,0.09,13,14-01-2025 4.54
4380,4380,569,4.53,0.03,19,28-02-2025 20.57
4382,4382,282,4.68,0.13,8,09-07-2025 9.05
4383,4383,715,3.95,0.1,0,22-02-2025 21.07
4384,4384,242,4.71,0.15,3,06-09-2024 18.16
4393,4393,239,4.62,0,10,07-04-2025 12.47
4394,4394,860,4.07,0.01,14,03-09-2024 8.12
4396,4396,352,4.43,0.13,3,02-11-2024 2.01
4397,4397,230,4.77,0.1,10,14-06-2025 0.17
4398,4398,486,4.09,0.01,7,24-11-2024 3.34
4399,4399,682,4.56,0.09,3,10-01-2025 21.03
4401,4401,681,4.59,0.11,11,11-03-2025 14.29
4403,4403,220,4.25,0.01,5,21-02-2025 22.30
4407,4407,747,3.87,0.05,9,19-11-2024 7.41
4408,4408,879,3.92,0.02,2,08-09-2024 9.15
